id,low,hi,m,q,cost
0,0,9,-20.1921,5386.38,78.6917
1,0,10,-23.8057,5397.22,87.7947
2,0,11,-22.776,5393.79,94.7579
3,0,12,-23.0024,5394.62,101.381
4,0,13,-22.3512,5392.01,108.146
5,0,14,-20.7249,5384.97,116.662
6,0,15,-21.9111,5390.5,124.547
7,0,16,-21.9539,5390.72,131.077
8,0,17,-21.8794,5390.32,137.549
9,0,18,-22.5774,5394.27,145.02
10,0,19,-23.002,5396.82,151.913
11,0,20,-23.536,5400.2,159.249
12,0,21,-24.4397,5406.23,168.804
13,0,22,-23.9228,5402.61,176.451
14,0,23,-23.154,5396.97,185.902
15,0,24,-22.1124,5388.99,198.102
16,0,25,-20.817,5378.62,212.968
17,0,26,-19.8251,5370.36,224.524
18,0,27,-18.4855,5358.75,239.606
19,0,28,-17.245,5347.58,253.327
20,0,29,-16.0479,5336.41,266.605
21,0,30,-15.3091,5329.27,276.575
22,0,31,-14.5013,5321.19,287.245
23,0,32,-13.763,5313.56,297.671
24,0,33,-12.9632,5305.03,308.8
25,0,34,-12.3251,5298.01,318.948
26,0,35,-11.732,5291.29,328.989
27,0,36,-11.4597,5288.11,337.458
28,0,37,-11.1531,5284.43,346.121
29,0,38,-10.9442,5281.86,354.441
30,0,39,-10.7431,5279.31,362.76
31,0,40,-10.2889,5273.41,372.81
32,0,41,-9.73284,5265.99,384.132
33,0,42,-9.11502,5257.55,396.42
34,0,43,-8.51872,5249.2,408.572
35,0,44,-7.84726,5239.58,421.931
36,0,45,-7.30626,5231.64,433.609
37,0,46,-6.67903,5222.23,446.618
38,0,47,-6.18303,5214.63,458.013
39,0,48,-5.64174,5206.15,470.152
40,0,49,-5.1932,5198.97,481.275
41,0,50,-4.76234,5191.93,492.347
42,0,51,-4.38121,5185.58,502.997
43,0,52,-3.99602,5179.03,513.833
44,0,53,-3.65302,5173.09,524.322
45,0,54,-3.22282,5165.49,536.066
46,0,55,-2.75292,5157.03,548.563
47,0,56,-2.36418,5149.9,559.973
48,0,57,-2.05175,5144.07,570.531
49,0,58,-1.86599,5140.54,579.951
50,0,59,-1.64936,5136.35,589.685
51,0,60,-1.43692,5132.17,599.447
52,0,61,-1.15167,5126.47,610.16
53,0,62,-0.887894,5121.11,620.686
54,0,63,-0.687079,5116.96,630.531
55,0,64,-0.529865,5113.65,639.995
56,0,65,-0.407141,5111.04,649.205
57,0,66,-0.219114,5106.96,659.109
58,0,67,-0.0862891,5104.04,668.466
59,0,68,0.0307768,5101.43,677.71
60,0,69,0.123024,5099.33,686.772
61,0,70,0.210857,5097.31,695.815
62,0,71,0.305543,5095.1,704.927
63,0,72,0.397783,5092.92,714.036
64,0,73,0.520918,5089.97,723.507
65,0,74,0.633913,5087.22,732.89
66,0,75,0.747177,5084.42,742.313
67,0,76,0.852023,5081.8,751.663
68,0,77,0.891052,5080.81,760.431
69,0,78,0.888892,5080.87,769.088
70,0,79,0.852817,5081.81,777.828
71,0,80,0.766419,5084.08,787.047
72,0,81,0.667082,5086.73,796.492
73,0,82,0.588337,5088.86,805.658
74,0,83,0.527422,5090.52,814.618
75,0,84,0.422668,5093.42,824.295
76,0,85,0.334499,5095.89,833.697
77,0,86,0.272081,5097.66,842.723
78,0,87,0.233908,5098.75,851.489
79,0,88,0.20863,5099.48,860.157
80,0,89,0.206357,5099.55,868.738
81,0,90,0.227138,5098.93,877.365
82,0,91,0.269001,5097.68,886.171
83,0,92,0.308666,5096.48,894.955
84,0,93,0.34578,5095.34,903.712
85,0,94,0.449102,5092.13,913.987
86,0,95,0.561197,5088.62,924.645
87,0,96,0.664037,5085.37,935.036
88,0,97,0.755578,5082.44,945.105
89,0,98,0.842964,5079.61,955.096
90,0,99,0.920599,5077.07,964.833
91,0,100,1.00956,5074.14,974.994
92,0,101,1.08535,5071.61,984.767
93,0,102,1.15606,5069.23,994.427
94,0,103,1.21457,5067.24,1003.78
95,1,10,-30.0718,5441.08,71.2674
96,1,11,-27.7156,5431.66,79.382
97,1,12,-27.1565,5429.24,85.4757
98,1,13,-25.766,5422.75,92.9065
99,1,14,-23.4195,5411.01,103.975
100,1,15,-24.4046,5416.27,111.184
101,1,16,-24.1411,5414.78,117.433
102,1,17,-23.8004,5412.73,123.746
103,1,18,-24.3626,5416.29,130.591
104,1,19,-24.644,5418.17,136.867
105,1,20,-25.0671,5421.13,143.586
106,1,21,-25.9112,5427.32,152.99
107,1,22,-25.2135,5421.97,161.653
108,1,23,-24.2656,5414.39,172.859
109,1,24,-23.0445,5404.21,187.086
110,1,25,-21.571,5391.44,203.542
111,1,26,-20.4447,5381.3,215.732
112,1,27,-18.96,5367.45,231.345
113,1,28,-17.597,5354.27,245.29
114,1,29,-16.2931,5341.23,258.648
115,1,30,-15.4887,5332.92,268.668
116,1,31,-14.6172,5323.62,279.35
117,1,32,-13.8255,5314.92,289.768
118,1,33,-12.9735,5305.26,300.85
119,1,34,-12.2972,5297.37,310.962
120,1,35,-11.6718,5289.87,320.959
121,1,36,-11.3877,5286.36,329.432
122,1,37,-11.0684,5282.32,338.086
123,1,38,-10.853,5279.52,346.409
124,1,39,-10.6462,5276.76,354.726
125,1,40,-10.1742,5270.31,364.708
126,1,41,-9.5966,5262.22,375.913
127,1,42,-8.95585,5253.04,388.052
128,1,43,-8.33922,5243.99,400.055
129,1,44,-7.6454,5233.59,413.231
130,1,45,-7.08932,5225.06,424.77
131,1,46,-6.44425,5214.95,437.606
132,1,47,-5.93714,5206.84,448.869
133,1,48,-5.38354,5197.8,460.858
134,1,49,-4.92723,5190.19,471.856
135,1,50,-4.48977,5182.76,482.803
136,1,51,-4.10438,5176.08,493.34
137,1,52,-3.71503,5169.2,504.058
138,1,53,-3.36969,5162.98,514.437
139,1,54,-2.93405,5154.99,526.046
140,1,55,-2.45756,5146.1,538.396
141,1,56,-2.06549,5138.65,549.678
142,1,57,-1.75258,5132.6,560.126
143,1,58,-1.57072,5129.02,569.469
144,1,59,-1.35676,5124.75,579.113
145,1,60,-1.14699,5120.48,588.784
146,1,61,-0.861893,5114.59,599.383
147,1,62,-0.59896,5109.07,609.801
148,1,63,-0.400942,5104.84,619.55
149,1,64,-0.247758,5101.52,628.931
150,1,65,-0.129938,5098.93,638.066
151,1,66,0.0553873,5094.79,647.873
152,1,67,0.183983,5091.88,657.147
153,1,68,0.296543,5089.29,666.313
154,1,69,0.38376,5087.25,675.305
155,1,70,0.466653,5085.29,684.277
156,1,71,0.556801,5083.13,693.314
157,1,72,0.644623,5080.99,702.347
158,1,73,0.764369,5078.04,711.728
159,1,74,0.873839,5075.3,721.024
160,1,75,0.983725,5072.52,730.358
161,1,76,1.08511,5069.91,739.62
162,1,77,1.11909,5069.03,748.332
163,1,78,1.11103,5069.24,756.961
164,1,79,1.06842,5070.38,765.705
165,1,80,0.974471,5072.92,774.987
166,1,81,0.867544,5075.84,784.513
167,1,82,0.781989,5078.21,793.735
168,1,83,0.71494,5080.08,802.732
169,1,84,0.603227,5083.25,812.502
170,1,85,0.508735,5085.96,821.978
171,1,86,0.440813,5087.93,831.045
172,1,87,0.397884,5089.19,839.826
173,1,88,0.368305,5090.06,848.496
174,1,89,0.362393,5090.24,857.058
175,1,90,0.380168,5089.7,865.645
176,1,91,0.419587,5088.49,874.395
177,1,92,0.456842,5087.34,883.123
178,1,93,0.491568,5086.25,891.825
179,1,94,0.593986,5083.01,902.016
180,1,95,0.70539,5079.44,912.589
181,1,96,0.807368,5076.14,922.897
182,1,97,0.897842,5073.19,932.884
183,1,98,0.984108,5070.34,942.793
184,1,99,1.06046,5067.8,952.45
185,1,100,1.1484,5064.84,962.529
186,1,101,1.22295,5062.3,972.222
187,1,102,1.29235,5059.92,981.803
188,1,103,1.34934,5057.94,991.077
189,2,11,-28.0939,5434.69,73.3151
190,2,12,-27.3643,5431.04,79.5269
191,2,13,-25.7074,5422.2,86.9524
192,2,14,-23.009,5406.91,97.6158
193,2,15,-24.1934,5414.02,104.917
194,2,16,-23.9229,5412.3,111.214
195,2,17,-23.567,5409.93,117.548
196,2,18,-24.2227,5414.52,124.468
197,2,19,-24.551,5416.93,130.811
198,2,20,-25.0284,5420.59,137.572
199,2,21,-25.9607,5428.05,146.862
200,2,22,-25.1919,5421.64,155.468
201,2,23,-24.1597,5412.69,166.451
202,2,24,-22.8417,5400.83,180.271
203,2,25,-21.2623,5386.09,196.21
204,2,26,-20.0706,5374.57,208.078
205,2,27,-18.5005,5358.87,223.244
206,2,28,-17.0705,5344.09,236.821
207,2,29,-15.7111,5329.59,249.847
208,2,30,-14.8913,5320.58,259.659
209,2,31,-14.0016,5310.49,270.109
210,2,32,-13.1986,5301.12,280.306
211,2,33,-12.3324,5290.73,291.151
212,2,34,-11.654,5282.36,301.056
213,2,35,-11.0297,5274.45,310.852
214,2,36,-10.766,5271.03,319.199
215,2,37,-10.4636,5266.99,327.709
216,2,38,-10.2692,5264.34,335.913
217,2,39,-10.0823,5261.72,344.108
218,2,40,-9.61491,5255.02,353.896
219,2,41,-9.03642,5246.54,364.902
220,2,42,-8.39175,5236.87,376.852
221,2,43,-7.77262,5227.37,388.669
222,2,44,-7.07288,5216.41,401.68
223,2,45,-6.51755,5207.53,413.039
224,2,46,-5.86922,5196.94,425.717
225,2,47,-5.36506,5188.53,436.806
226,2,48,-4.81224,5179.14,448.633
227,2,49,-4.36073,5171.31,459.462
228,2,50,-3.92854,5163.67,470.243
229,2,51,-3.55018,5156.86,480.612
230,2,52,-3.1673,5149.84,491.167
231,2,53,-2.82974,5143.54,501.382
232,2,54,-2.39803,5135.34,512.845
233,2,55,-1.92375,5126.17,525.071
234,2,56,-1.53683,5118.56,536.205
235,2,57,-1.23163,5112.46,546.497
236,2,58,-1.06167,5109,555.69
237,2,59,-0.857883,5104.79,565.179
238,2,60,-0.657913,5100.59,574.695
239,2,61,-0.379615,5094.65,585.146
240,2,62,-0.123874,5089.11,595.413
241,2,63,0.0652059,5084.95,605.008
242,2,64,0.208455,5081.75,614.238
243,2,65,0.3157,5079.32,623.23
244,2,66,0.493016,5075.24,632.884
245,2,67,0.612247,5072.46,642.008
246,2,68,0.715382,5070.02,651.027
247,2,69,0.792846,5068.16,659.88
248,2,70,0.866285,5066.38,668.713
249,2,71,0.94759,5064.37,677.606
250,2,72,1.02688,5062.39,686.494
251,2,73,1.13933,5059.54,695.724
252,2,74,1.24153,5056.92,704.868
253,2,75,1.34445,5054.24,714.051
254,2,76,1.43891,5051.75,723.162
255,2,77,1.46448,5051.07,731.753
256,2,78,1.44724,5051.54,740.308
257,2,79,1.39491,5052.97,749.036
258,2,80,1.29032,5055.86,758.423
259,2,81,1.17283,5059.15,768.096
260,2,82,1.07762,5061.85,777.41
261,2,83,1.00173,5064.02,786.456
