id,low,hi,m,q,cost
0,0,4,808,4000,65.7335
1,0,5,842.286,3954.29,75.6413
2,0,6,897.143,3862.86,87.5212
3,0,7,815.238,4026.67,101.366
4,0,8,653.333,4404.44,124.109
5,0,9,506.909,4794.91,142.902
6,0,10,294.909,5430.91,165.816
7,0,11,142.797,5937.95,183.839
8,0,12,6.59341,6437.36,201.58
9,0,13,-80.3516,6785.14,216.54
10,0,14,-86.8571,6813.33,230.7
11,0,15,-84,6800,244.785
12,0,16,-41.9608,6589.8,259.884
13,0,17,3.01342,6349.94,275.446
14,0,18,46.5263,6103.37,291.24
15,0,19,75.2782,5930.86,306.254
16,0,20,89.8701,5838.44,320.638
17,0,21,84.585,5873.68,334.741
18,0,22,53.1225,6093.91,350.825
19,0,23,23.1652,6313.6,367.016
20,0,24,-22.5231,6663.88,386.375
21,0,25,-44.5812,6840.34,401.965
22,0,26,-50.6227,6890.69,416.369
23,0,27,-47.6957,6865.32,430.656
24,0,28,-34.2463,6744.28,445.69
25,0,29,-13.5439,6551.05,462.082
26,0,30,7.59677,6346.69,478.819
27,0,31,22.2434,6200.23,494.439
28,0,32,31.484,6104.74,509.345
29,0,33,32.1711,6097.41,523.647
30,0,34,22.3081,6205.9,538.811
31,0,35,12.0978,6321.62,554.152
32,0,36,-4.10621,6510.67,571.364
33,0,37,-9.76912,6578.62,586.078
34,0,38,-14.8745,6641.59,600.744
35,0,39,-14.8068,6640.73,615.033
36,0,40,-9.67944,6574.08,629.76
37,0,41,-1.89612,6470.3,645.195
38,0,42,6.12504,6360.68,660.825
39,0,43,16.234,6219.15,677.438
40,0,44,22.5718,6128.31,692.728
41,0,45,21.062,6150.45,707.084
42,0,46,13.9362,6257.34,722.882
43,0,47,5.89449,6380.65,739.245
44,0,48,-0.432653,6479.77,754.93
45,0,49,-7.06459,6585.88,770.871
46,0,50,-6.86697,6582.65,785.2
47,0,51,-6.41509,6575.12,799.517
48,0,52,-3.56717,6526.71,814.2
49,0,53,1.00324,6447.49,829.577
50,0,54,6.80519,6344.99,845.748
51,0,55,12.7464,6238.05,862.139
52,0,56,16.1006,6176.55,877.166
53,0,57,15.1638,6194.04,891.536
54,0,58,12.1917,6250.51,906.487
55,0,59,7.06085,6349.7,922.857
56,0,60,2.40719,6441.23,938.965
57,0,61,-0.831004,6505.99,954.21
58,0,62,-2.7573,6545.16,968.88
