,t1,t2,AR1,HW,theta,RF
0,0,24,1801.055971567044,1872.5034232316177,1797.914692093273,2016.2930238107906
1,0,25,1752.9957891681531,1979.5454254233186,1908.7131799165747,2036.367215449621
2,0,26,1755.8272143996965,1488.215406814955,1514.3891721826303,1572.8807149401637
3,0,27,1681.7092478721117,1932.4378638911874,2011.9763196455472,1432.8941334161952
4,0,28,1946.6491390791114,2398.2661992404423,2470.1445414743953,1577.4463533078385
5,0,29,1790.0536963777529,1855.9162845025744,1994.7164037697669,1436.9224363622063
6,0,30,1771.8291428994535,1802.510640827146,1936.7183506518318,1542.0280772720523
7,0,31,1674.0297390039118,1510.6015176873793,1657.951468380751,1722.1668046142279
8,0,32,1674.0545630570002,1504.9687699806218,1640.4271341918156,1733.9151940673266
9,0,33,1327.5144283318223,1049.866976708456,1078.3711911466146,1381.2665501311183
10,0,34,851.1348801528338,794.1382781992473,763.4454597057714,1191.0725416494658
11,0,35,946.8412203528072,1282.8761669100445,1251.2542361620654,1329.7271698716256
12,0,36,952.0882289735243,1275.9559129058173,1192.8029457472685,1368.7705130786053
13,0,37,1175.1993498030704,1369.0664465825828,1331.9424748109707,1293.6832048196056
14,0,38,1622.3286146617181,1504.8658274457061,1510.3368676735674,1469.247305355822
15,0,39,1689.7843485911333,1624.4573128434836,1611.7922308873344,1556.0890744630656
16,0,40,1698.3975808629236,1630.512219976662,1617.6805030944847,1582.543079735267
17,0,41,1661.0431487803678,1412.6082840008232,1487.5081596080258,1542.8141122429404
18,0,42,2139.066417833363,1790.9779143036083,1932.501688542899,1908.5813104994754
19,0,43,2005.6984032516912,1610.0258902890596,1710.813271910494,1736.569203429844
20,0,44,1748.496560789049,1612.5168700338475,1599.1265362097445,1527.2796005305165
21,0,45,2058.378204348377,1643.2896528957824,1747.0752173877243,1857.521173256428
22,0,46,1993.2509239052752,1605.2989911776676,1676.8111853868772,1899.609417605979
23,0,47,1937.4772827448987,1608.8000183690897,1649.9647060231366,1912.0437836709232
24,0,48,1570.9004012260243,1359.029647762771,1323.8930094346456,1768.500688740449
25,0,49,1542.7851748322717,1427.583496132142,1492.5719257160881,1777.3625242740109
26,0,50,1620.725280082784,1180.1701858378117,1223.535499507469,1974.4025221525012
27,0,51,1167.6955907503911,1178.325589008233,1301.0570598506968,1245.8519908780047
28,0,52,1151.3825063047316,1416.2612802879755,1313.5401381583358,1385.291448058026
29,0,53,1279.3902592424852,1350.0463769816822,1266.527077971434,1667.7351001961943
30,0,54,1106.7455072479386,1387.0113402063232,1287.8332108495263,1538.868665354008
31,0,55,1341.6445033395528,1176.0762927255353,1139.7741608916783,1560.164432596175
32,0,56,2044.2547038678215,1669.8101215825805,1715.0229963788533,1956.9953366739674
33,0,57,1969.7542056995987,1443.389901655096,1583.7923683486808,1883.815044500479
34,0,58,2159.573015799303,1516.0029806536943,1726.8360441896607,2001.814198404023
35,0,59,2511.5482968477572,1784.8847256601705,1994.4533190205498,2411.8125632723986
36,0,60,2600.968617766481,1823.6777781191872,2058.104308722315,2599.0586541049784
37,0,61,2641.468619435406,1806.0504036926995,1993.111279669689,2721.7600377529993
38,0,62,2023.0175255541271,1166.903742346789,1205.3513055961962,1757.6228554810434
39,0,63,2094.956301495347,1133.8980648833776,1229.4440568065734,1711.0991704180337
40,0,64,1911.3308995481764,1035.9580076887203,1068.726881002513,1695.548211027036
41,0,65,1523.568837281728,785.5480714764653,557.8399259727306,1151.4458437054582
42,0,66,1423.3026205869505,713.1788587180412,617.0138590222836,852.2779916187831
43,0,67,1156.866445359846,426.90299499106806,659.6171302180761,631.9696833962098
44,0,68,1211.7015778589741,416.1254672159221,505.03917640448134,570.616916140184
45,0,69,1474.7281580958045,602.49415352279,601.6643380654862,728.022686387921
46,0,70,1808.0884093556654,1917.3927268859427,1854.2756755674284,1917.6555297470693
47,0,71,1644.0253601211055,2145.1769705634892,2082.5442257433665,2161.0218726636713
48,0,72,1712.887275545198,2424.6149746630726,2305.8170075816447,2162.7616268409615
49,0,73,1775.7341836493445,2503.1941905783856,2549.979208346585,2328.370134824745
50,0,74,1734.3391646663008,2786.9899944484105,2587.197086897925,2402.8065834821646
51,0,75,1710.4322682661812,2966.2094099364554,2814.542639146258,2680.417517361109
52,0,76,862.440622612015,2134.910948309862,1683.3333280181205,1436.9205695337137
53,0,77,963.2295787447238,1590.9657303272254,1388.25215537816,1354.630597339925
54,0,78,918.7760684813029,1436.128010281157,992.0496174898439,1090.748298529591
55,0,79,864.2391158954981,861.765210851174,760.6364174868452,936.6279350180135
56,0,80,1887.4570319711108,1365.6320520968054,1799.9733459130646,1901.9439106844695
57,0,81,2019.4148201862056,1754.6807052126792,1997.0864469434557,2090.7976436883787
58,0,82,2611.28104255188,1781.9030402432913,2485.6276966725763,2887.2062824224545
59,0,83,3032.2572566980293,2128.6323759342054,2762.1518085438806,3197.226038975779
60,0,84,3337.3150479987817,2358.359481608268,2937.8261952739863,3435.3077737338263
61,0,85,3484.350433068482,2456.5838191016737,3022.7713547356448,3363.7337144243797
62,0,86,3010.4487266435726,1998.4718864188173,2233.9053710558965,2807.922776961978
63,0,87,2983.310414255455,1971.2958899502976,2123.370291009603,2439.60106467735
64,0,88,2442.0146225931057,1776.2455889747764,1243.5443955409276,1640.707951851798
65,0,89,1931.417782770293,907.5225347933554,912.1429474789976,1397.7011795190735
66,0,90,1726.5584048110538,1154.4346019587483,1116.4259735210949,1048.1925983140673
67,0,91,1525.850229727286,1635.6063470635756,1568.5302300467158,1004.3645677759821
68,0,92,2134.704349950055,1328.6964620781594,1299.5897228895897,1829.6911796170996
69,0,93,2148.3026887441783,1191.5712000966475,1168.6705405744467,2016.5285352924545
70,0,94,2340.4053759225467,1294.7510178839013,1297.7438109972668,2360.0403023314398
