,t1,t2,AR1,HW,theta,RF
0,0,24,140.1879411721326,159.34320160914473,95.69303135612225,18.988498605086388
1,0,25,124.5442075389095,159.2992175325696,101.02923431687033,27.529375684172773
2,0,26,128.7843329188133,100.92394724267429,115.56837010162268,42.305659637757984
3,0,27,125.7817656248498,79.69833940871476,121.97799118988164,53.04185640023908
4,0,28,114.87424682135632,40.105259427482885,120.73926619783704,60.84789654078353
5,0,29,99.72083511218294,11.813254470167735,111.90114377559975,61.12419506803812
6,0,30,101.15270960540037,12.726743553548763,114.71993216514946,63.52941180048014
7,0,31,117.60495376006759,50.6720189790811,131.1513980371657,82.0929422181976
8,0,32,109.15834488456285,15.11223151919908,122.01108065658526,82.16445209822707
9,0,33,118.37687166224207,46.5545528854731,129.9244895383506,90.14692151402238
10,0,34,100.75772478819083,16.731965015178684,108.5697900552873,83.26928792980597
11,0,35,95.37009610516532,17.387166699961806,99.69833277103241,85.68703895616295
12,0,36,88.01808618398121,21.624844499686326,88.59561807774037,83.62929364582003
13,0,37,60.514605854504644,84.12931703491515,53.84583595153618,62.406593533366234
14,0,38,63.331366115248315,35.09213252272612,55.171006166807445,62.33082493631959
15,0,39,58.63514605698987,32.67205991371291,47.31898800652833,65.14003520231347
16,0,40,57.764137136727896,21.070094717736712,44.301439070320725,73.27959651051734
17,0,41,58.74638175766706,17.59996582817892,43.111818263629786,70.18068384508787
18,0,42,67.6217876870428,10.41789449253663,50.87876389192928,70.45410912264214
19,0,43,86.76957333375431,43.34928562629371,69.92276876311571,88.35126304515799
20,0,44,91.54313629773563,36.57184469491093,72.36925550645904,72.7223999361768
21,0,45,89.38509632081751,25.207635063202755,67.65670405599103,70.27887342103317
22,0,46,92.0933502957484,33.33951163180065,69.19726339699133,67.29597989927142
23,0,47,80.66836173090564,19.998833358852405,54.654696989806624,56.501077573260666
24,0,48,61.83666436297291,47.27581647076182,32.597845003308855,37.18607003877852
25,0,49,32.34078843195053,112.98841750807378,8.84707521260605,7.190577934853929
26,0,50,32.55736940260219,55.38723137478138,7.4826207054509615,15.809304041360406
27,0,51,35.02517730636396,14.161121402756486,8.243416541449804,16.613983137766976
28,0,52,19.2995340651397,45.90446879076594,18.20933375783963,23.582896075792092
29,0,53,21.26396180239378,14.845005319107793,14.330343317197224,23.778584327871897
30,0,54,20.41449977338628,6.521778412669623,14.183571140588974,22.092292990536464
31,0,55,6.197181086919949,40.318877546838955,28.91663985449974,30.14016515881129
32,0,56,9.054415071229784,7.6899891024672025,24.433528769683782,35.27530587803105
33,0,57,14.209770201626306,16.353174618190668,35.14602318131512,42.56161257601495
34,0,58,20.792358975000706,23.173554635139983,44.014682999700206,53.295944181005154
35,0,59,36.582638167201246,46.85861351887782,61.48101357188054,68.15730641299892
36,0,60,48.58850965432099,51.7230970142121,72.29939881949258,82.81109112564846
37,0,61,55.05784699526589,53.159602679032034,76.95462926000891,86.90721074537366
38,0,62,50.67104851431754,24.256639509825167,67.81832915488289,89.6984795018929
39,0,63,34.71809055157074,37.894705536646015,45.169088758226934,25.173069809465474
40,0,64,33.298007413202704,27.157810656211968,41.246483714156724,25.07388413872543
41,0,65,12.49260388947997,72.90508809216776,14.468878215272271,34.314127813050376
42,0,66,11.663151749448092,65.74285277020195,11.062191942169807,20.798430262619444
43,0,67,19.847509730912243,7.394942731126473,20.46434494292209,14.422218457244306
44,0,68,15.575136934252647,16.23308240742891,14.69459886721175,17.04561563314938
45,0,69,15.987975879809545,9.828258118442209,14.782999397019429,20.198023876432593
46,0,70,17.923895464841205,14.311780881733844,15.379565108568258,23.38458820044931
47,0,71,30.831733063249676,17.738694423619695,27.708140647146816,34.091483541313494
48,0,72,32.057608463020216,24.67826832061979,27.0358946241203,37.73631371813032
49,0,73,43.91372605964155,27.584579641805906,38.26855910630794,46.497535801261606
50,0,74,58.657793202083454,68.067633032685,54.581499092002126,54.007991166789814
51,0,75,60.82524274122526,57.61773428939788,55.93632880201934,59.46406175618717
52,0,76,40.085607888151934,22.355716413912607,31.077264662064536,33.11025502566749
53,0,77,14.203841370827709,74.40845174322158,10.497077598689012,9.967479808094094
54,0,78,9.99402791779156,60.92006849625536,17.645562652652096,9.953990772863405
55,0,79,20.504812974083965,79.02994261916272,36.05453646115442,24.954425208743892
56,0,80,22.821653504389467,50.96496828676908,37.53597268771243,24.6005710463267
57,0,81,33.52390608872491,49.11405858376394,47.81144520625544,34.66757741867054
58,0,82,40.49213371506678,41.16292024878361,53.78379451612846,41.42912175676294
59,0,83,41.01840696823151,23.438233221512867,52.466909221418504,41.35266505077765
60,0,84,42.822151938162015,19.26182435621889,52.76301750792818,46.54731023259275
61,0,85,52.51177148485897,16.72223729242799,59.066560815434954,43.2249295346577
62,0,86,59.82839518104513,38.040001728998746,66.57869845200429,48.197199175859815
63,0,87,46.85796321849767,27.588698181331967,48.601702002058474,52.49493661343286
64,0,88,44.626139114787605,25.6967944544241,44.47050640688252,40.592679246177894
65,0,89,50.50881232178454,21.260826597438957,50.01739156036879,47.36842501446539
66,0,90,51.34309711344087,22.8616141819451,49.56731488148435,53.85300702428933
67,0,91,22.294658471825144,126.42070104238171,22.01061713230317,33.63401357796111
68,0,92,46.78724833457882,10.674528763112027,41.200729644589735,35.6024638998303
69,0,93,52.93075577511093,20.733274586120427,44.69173739053211,48.971570232866675
70,0,94,68.73161008235563,40.856950269889225,60.226648955729885,61.231672779450754
71,0,95,91.2212278618434,46.53071095252872,79.4855052644481,71.54624763714392
72,0,96,117.5717087303546,73.7069377629544,104.89903445898035,98.20565765336906
73,0,97,142.92971355058134,99.10804359631703,128.70518583707138,128.03082632280103
74,0,98,169.027494539254,107.6410503865488,150.86196547480895,140.83639571555995
75,0,99,183.09671162319435,85.87679521030212,158.119566635804,130.67347667001997
76,0,100,198.2497034103275,90.03769568578501,169.2251506015057,145.05477981852212
77,0,101,162.83938779970114,45.535853582978376,119.66619599893107,156.38095218118417
78,0,102,163.3385435867836,39.265810307165836,118.46037635562362,173.64357200460572
79,0,103,141.99269681226826,57.38310845105431,94.95470418315696,176.80118921842814
80,0,104,81.6080595527229,147.73072889338758,33.32220369768493,115.6190037793308
81,0,105,51.555965744587134,163.76310528899006,12.235893398021394,59.032295688427624
82,0,106,42.244867792814965,128.29357035294876,15.543369461773255,24.692497448672544
83,0,107,52.21115402395002,67.62591403532122,17.774440407635815,26.460870288281015
84,0,108,57.737351379690224,42.99596655196141,24.71518517978609,34.3426843451628
85,0,109,87.18491009742601,55.45480023334777,45.06356134833132,51.42544262153268
86,0,110,115.20940486313258,118.54806797253615,72.96752749992764,66.55026211558493
87,0,111,103.67467541662144,54.77549509931493,62.387858703865696,68.9836382727828
88,0,112,99.01144211322435,35.659628254283305,59.64819131645505,66.614574053912
89,0,113,79.85097825980549,18.65283588123321,43.08545004362198,64.76075149086923
90,0,114,63.80955725304688,34.10718281828339,29.787615310429477,51.870443941075024
91,0,115,30.126556365922962,79.85459126659521,10.217562351001037,26.97072472958765
92,0,116,25.79796043732188,66.380514468574,12.738875296513104,15.738919934549278
93,0,117,33.10322535568064,46.91775689905259,18.840033028739935,20.363834474812762
94,0,118,54.407414948979095,24.247502631640337,28.674496564008354,30.14339552014669
95,0,119,62.72054324954337,36.89419797399588,36.015139046033376,37.069525677932916
96,0,120,62.14992932800117,30.240751517222268,36.580860365733834,40.21029352810441
97,0,121,87.24078965325127,89.62238314167087,60.51300224679563,47.39188731540839
98,0,122,54.428498489224694,21.72338446662316,31.824701208042697,44.27958760585959
99,0,123,24.697402319086038,53.663709673792134,9.752810939302366,28.29860208077453
100,0,124,12.166196904495209,70.58961639345898,14.827149657333145,8.49219635665206
101,0,125,18.021986661756518,40.77358127395111,12.604034391738287,9.441944656504477
102,0,126,27.69141478126458,17.90921834535224,14.337052684658746,15.377564153412973
103,0,127,41.412521076850574,31.96201223145975,21.610486092565438,16.642934212068344
104,0,128,46.506410539808805,36.48987232226884,26.93216848919734,22.740803410401785
105,0,129,45.62670212245914,25.013286791811428,27.107251412533994,29.475326567813116
106,1,25,111.8728294340682,164.73172038696424,101.48954568822218,27.287007011894865
107,1,26,117.50740465923805,107.4120000776277,115.7080698186833,42.004642320359466
108,1,27,115.96652441334504,85.66099267619137,121.81615503258897,52.797503969314405
109,1,28,106.9170547713812,45.9245950453834,120.27813412247635,59.91843351800006
110,1,29,93.74816911717447,9.455787006529874,111.14614574757827,62.027470048528315
111,1,30,96.20259094476627,14.306099655664747,113.71170992201756,64.92994756126654
112,1,31,113.0800179522541,50.32927364166313,129.9412965368635,79.54841349957434
113,1,32,106.17122113575759,16.859289875942174,120.61552627759379,83.42728933551578
114,1,33,115.75406633999796,46.29467442916016,128.38601995244585,95.5750561101365
115,1,34,99.88773758960826,14.800867885323619,106.89311508036927,85.4731318178894
116,1,35,95.3656287576158,17.458514205511282,97.91148274147814,88.32861636487216
117,1,36,88.79560128797412,21.722513566842043,86.72392981497151,91.25120080120024
118,1,37,62.9666190534873,81.9124790130745,51.869235527532034,86.01006172833681
119,1,38,65.6802553240134,38.46943577675284,53.141092529250855,94.89768067002231
120,1,39,61.36034233237144,32.90550319380136,45.2466508845712,96.30583619541932
121,1,40,60.62096179178454,21.479998007063895,42.20922596455406,110.16417377618718
122,1,41,61.771126102831055,17.50145564046174,41.03063628290545,123.66949187481113
123,1,42,70.59142531472676,10.31295604075855,48.81220012966756,113.59578864851073
124,1,43,89.4972336677117,42.764266528094176,67.86833397562964,147.43896174071105
125,1,44,94.53165442575218,37.541826143340835,70.3303363294302,94.09074141273109
126,1,45,92.70038230108739,25.79843247564867,65.66754763057948,75.1887997389331
127,1,46,95.46115117344432,33.00137647214634,67.25785345839509,78.56220740583018
128,1,47,84.50414416705699,19.942284671435893,52.81566812771735,62.343219389563174
129,1,48,66.19516099664021,46.59084620080633,30.950674218483314,49.60672575749202
130,1,49,37.542233388412065,111.32735390419583,10.229782336792445,7.428431654592385
131,1,50,37.29888234310248,59.018970889978284,8.714079814083428,15.061145823285933
132,1,51,39.21217710401471,16.2541902411075,8.519585042941289,18.64554912011375
133,1,52,23.549520619658708,46.368868939110456,19.95676233090721,24.814734256179456
134,1,53,25.05094244813763,15.767326603131561,15.991715509601212,24.74185373996349
135,1,54,23.79538412432002,6.559329562094701,15.761384389766679,22.209500793378584
136,1,55,9.250405404247173,39.38479769772567,30.5799854396106,30.550158216824777
137,1,56,11.515992273250976,8.617782646731374,26.038606490919246,34.864577882224026
138,1,57,13.871367795955646,16.15096165796455,36.6514741982337,42.87042480836535
139,1,58,19.272635124969817,22.889990644281237,45.50395127961708,52.92842316468984
140,1,59,34.53379920396733,46.32930370160038,62.962570359096674,68.4435121036741
141,1,60,46.67378709109883,51.95675673307823,73.75033447157212,82.38087920765159
142,1,61,53.369681951967664,53.24011499819906,78.35034934653697,86.54080054540547
143,1,62,49.64868901035878,25.05178889040245,69.15018331181844,89.11778508709659
144,1,63,34.66651955345652,37.04770158242947,46.43478029357562,25.025800842215958
145,1,64,33.57204609761895,28.286565638080013,42.44496395811406,24.62637495749448
146,1,65,13.725632508489161,72.22539029820318,15.639082285405154,26.045395179763226
147,1,66,12.91595936519813,66.75664156080182,11.906039932232597,17.014829502008926
148,1,67,21.237541455596045,9.030053096476577,21.582356432088964,25.491043309268264
149,1,68,17.057827907548734,15.72951773825947,15.653259007049384,18.393411814028454
150,1,69,17.43858150794912,9.77674379950056,15.653416096676725,20.629369915161696
151,1,70,19.505296415706614,13.936136417695106,16.16799975220196,23.338418260298493
152,1,71,32.462115880240276,17.689229888233204,28.53394171444944,34.072994805673986
