Date,Close
5/9/2023,84.07
5/10/2023,86.84
5/11/2023,87.475
5/12/2023,86.204
5/15/2023,87.153
5/16/2023,88.168
5/17/2023,86.641
5/18/2023,88.177
5/19/2023,87.191
5/22/2023,89.164
5/23/2023,87.286
5/24/2023,85.503
5/25/2023,86.008
5/26/2023,86.914
5/30/2023,85.456
5/31/2023,83.739
6/1/2023,84.121
6/2/2023,83.644
6/5/2023,87.019
6/6/2023,90.442
6/7/2023,92.444
6/8/2023,93.474
6/9/2023,92.873
6/12/2023,95.6
6/13/2023,96.553
6/14/2023,94.198
6/15/2023,91.729
6/16/2023,95.076
6/20/2023,93.827
6/21/2023,92.053
6/22/2023,90.623
6/23/2023,90.404
6/26/2023,94.227
6/27/2023,94.961
6/28/2023,97.974
6/29/2023,97.03
6/30/2023,99.509
7/3/2023,99.671
7/5/2023,102.493
7/6/2023,98.68
7/7/2023,96
7/10/2023,96.672
7/11/2023,95.62
7/12/2023,96.174
7/13/2023,96.146
7/14/2023,93.755
7/17/2023,93.267
7/18/2023,95.581
7/19/2023,98.536
7/20/2023,93.688
7/21/2023,95.62
7/24/2023,95.84
7/25/2023,96.93
7/26/2023,98.938
7/27/2023,97.111
7/28/2023,98.173
7/31/2023,94.348
8/1/2023,91.804
8/2/2023,87.645
8/3/2023,87.32
8/4/2023,88.984
8/7/2023,93.277
8/8/2023,91.336
8/9/2023,91.718
8/10/2023,94.596
8/11/2023,99.311
8/14/2023,98.354
8/15/2023,102.973
8/16/2023,92.942
8/17/2023,93.707
8/18/2023,94.702
8/21/2023,95.237
8/22/2023,98.402
8/23/2023,101.332
8/24/2023,102.792
8/25/2023,100.352
8/28/2023,100.477
8/29/2023,100.871
8/30/2023,104.713
8/31/2023,105.154
9/1/2023,106.806
9/5/2023,108.679
9/6/2023,110.072
9/7/2023,107.921
9/8/2023,111.177
9/11/2023,110.418
9/12/2023,113.453
9/13/2023,112.742
9/14/2023,117.862
9/15/2023,117.045
9/18/2023,113.876
9/19/2023,112.214
9/20/2023,107.344
9/21/2023,107.085
9/22/2023,105.01
9/25/2023,98.373
9/26/2023,90.036
9/27/2023,95.357
9/28/2023,89.383
9/29/2023,84.418
10/2/2023,87.318
10/3/2023,89.273
10/4/2023,92.168
10/5/2023,88.528
10/6/2023,86.931
10/9/2023,88.064
10/10/2023,81.927
10/11/2023,80.668
10/12/2023,83.582
10/13/2023,83.688
10/16/2023,82.808
10/17/2023,80.775
10/18/2023,80.446
10/19/2023,78.994
10/20/2023,80.233
10/23/2023,82.343
10/24/2023,85.644
10/25/2023,87.802
10/26/2023,86.079
10/27/2023,85.305
10/30/2023,89.099
10/31/2023,88.17
11/1/2023,90.28
11/2/2023,91.045
11/3/2023,94.307
11/6/2023,92.051
11/7/2023,91.674
11/8/2023,88.393
11/9/2023,86.999
11/10/2023,89.874
11/13/2023,90.628
11/14/2023,92.448
11/15/2023,92.903
11/16/2023,97.143
11/17/2023,99.456
11/20/2023,97.97
11/21/2023,97.318
11/22/2023,98.543
11/24/2023,101.965
11/27/2023,102.218
11/28/2023,102.315
11/29/2023,105.436
11/30/2023,107.449
12/1/2023,108.965
12/4/2023,109.004
12/5/2023,110.268
12/6/2023,107.429
12/7/2023,106.408
12/8/2023,104.542
12/11/2023,107.196
12/12/2023,105.611
12/13/2023,103.793
12/14/2023,105.31
12/15/2023,108.858
12/18/2023,111.211
12/19/2023,109.208
12/20/2023,114.439
12/21/2023,112.348
12/22/2023,109.986
12/26/2023,109.733
12/27/2023,108.956
12/28/2023,108.003
12/29/2023,107.001
1/2/2024,97.794
