benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",1,0,16,82.38778729180025,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",2,16,30,76.6964133409429,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",3,30,39,56.15032417034911,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",4,39,63,191.07391378424256,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",5,63,78,122.42435739685808,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",6,78,103,239.54283793778598,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",7,103,126,245.67983427160922,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",8,126,134,83.01478565007189,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",9,134,167,355.3255063025632,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,AIC,AIC_GAIN,"[16, 30, 39, 63, 78, 103, 126, 134, 167, 177]",10,167,177,118.13275267566,0.38097362500047893,400,400,20.0,8,0,1570.428512821883
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",1,0,11,279.9971396360285,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",2,11,20,249.99444444444464,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",3,20,39,1106.7819969403174,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",4,39,47,2445.4656681996403,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",5,47,63,8841.504779411767,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",6,63,71,9161.91942930005,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",7,71,85,23199.874666351156,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",8,85,118,138136.99549802727,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",9,118,126,22623.039670276645,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",10,126,134,55081.48851615067,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",11,134,150,115481.48272058825,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",12,150,159,42469.00000000017,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",13,159,167,90585.38313406124,0.3014106669998,400,400,10.0,8,0,795897.7511515287
M4,Other,Q23410,WBS,QRMSE,QRMSE_GAIN,"[11, 20, 39, 47, 63, 71, 85, 118, 126, 134, 150, 159, 167, 177]",14,167,177,286234.823488141,0.3014106669998,400,400,10.0,8,0,795897.7511515287
