benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",1,0,12,79.56203167494589,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",2,12,24,92.240599213412,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",3,24,38,99.47274113944817,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",4,38,61,176.92496595845,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",5,61,69,48.868968746515215,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",6,69,80,87.0121569004915,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",7,80,93,137.96174611790923,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",8,93,101,56.63004045737811,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",9,101,112,72.62831596617607,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,AIC,"[12, 24, 38, 61, 69, 80, 93, 101, 112, 122]",10,112,122,113.82593654813529,965.1275027228613,0.014538332998199621,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",1,0,9,36.15808910059709,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",2,9,20,45.88134029862347,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",3,20,29,71.60203804254304,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",4,29,37,35.99334158399564,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",5,37,45,77.69222837968448,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",6,45,61,49.092125282076985,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",7,61,69,27.775960935839418,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",8,69,81,108.21453732906271,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",9,81,89,159.01112881514774,1072.3094726199636,0.017290499999944586,1,8,9
M4,Industry,Q16120,DYNP,QRMSE,"[9, 20, 29, 37, 45, 61, 69, 81, 89, 122]",10,89,122,460.888682852393,1072.3094726199636,0.017290499999944586,1,8,9
