benchmark,category,series_id,algo,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,n_bkps
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",1,0,14,133.92335909548342,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",2,14,24,92.10136262442174,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",3,24,32,73.84864352411337,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",4,32,54,198.7556390363696,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",5,54,68,125.85094888541266,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",6,68,94,291.0857670161089,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",7,94,102,84.04111385621958,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",8,102,116,158.65924367692858,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",9,116,140,333.5523700879464,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,AIC,"[14, 24, 32, 54, 68, 94, 102, 116, 140, 153]",10,140,153,201.62112795793536,1693.4395757609398,0.03346220800085575,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",1,0,8,141.74821522591373,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",2,8,16,119.22476437327288,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",3,16,24,139.97679205207564,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",4,24,32,132.34347226245586,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",5,32,40,125.0889840417923,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",6,40,54,148.1898033552181,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",7,54,62,104.91980734626847,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",8,62,94,586.7751405218985,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",9,94,140,2080.026132115813,7375.6097673404975,0.04086345799805713,1,8,9
M4,Industry,Q14989,DYNP,QRMSE,"[8, 16, 24, 32, 40, 54, 62, 94, 140, 153]",10,140,153,3797.3166560457885,7375.6097673404975,0.04086345799805713,1,8,9
