id,low,hi,m,q,cost
0,0,35,4.14474,2745.69,227.843
1,0,36,4.10245,2746.19,233.21
2,0,37,3.96722,2747.81,240.583
3,0,38,3.84211,2749.35,247.817
4,0,39,3.75281,2750.49,254.163
5,0,40,3.6832,2751.39,260.138
6,0,41,3.63507,2752.03,265.747
7,0,42,3.58645,2752.7,271.396
8,0,43,3.54655,2753.25,276.916
9,0,44,3.52683,2753.54,282.166
10,0,45,3.49169,2754.05,287.635
11,0,46,3.45932,2754.54,293.068
12,0,47,3.39596,2755.51,299.49
13,0,48,3.25672,2757.69,311.112
14,0,49,3.07439,2760.61,326.748
15,0,50,2.88264,2763.74,342.52
16,0,51,2.67097,2767.27,359.396
17,0,52,2.43702,2771.25,377.322
18,0,53,2.20847,2775.21,393.644
19,0,54,1.99966,2778.9,407.807
20,0,55,1.85254,2781.54,418.007
21,0,56,1.75142,2783.4,426.27
22,0,57,1.66502,2785.01,434.115
23,0,58,1.59417,2786.36,441.548
24,0,59,1.52278,2787.74,449.071
25,0,60,1.41875,2789.78,458.023
26,0,61,1.34468,2791.26,465.795
27,0,62,1.27546,2792.67,473.473
28,0,63,1.21488,2793.92,480.917
29,0,64,1.17028,2794.86,487.924
30,0,65,1.13989,2795.51,494.624
31,0,66,1.12793,2795.77,501.064
32,0,67,1.13234,2795.67,507.446
33,0,68,1.1549,2795.17,514.011
34,0,69,1.17418,2794.73,520.52
35,0,70,1.1888,2794.39,526.955
36,0,71,1.19254,2794.31,533.285
37,0,72,1.17036,2794.83,539.855
38,0,73,1.13763,2795.62,546.758
39,0,74,1.10472,2796.42,553.7
40,0,75,1.07021,2797.27,560.743
41,0,76,1.0562,2797.62,567.159
42,0,77,1.05215,2797.72,573.443
43,0,78,1.05847,2797.56,579.733
44,0,79,1.08092,2796.98,586.39
45,0,80,1.1113,2796.18,593.422
46,0,81,1.15396,2795.04,601.297
47,0,82,1.24785,2792.5,615.501
48,0,83,1.33782,2790.04,628.922
49,0,84,1.42169,2787.72,641.373
50,0,85,1.49519,2785.67,652.463
51,0,86,1.57171,2783.5,663.994
52,0,87,1.65868,2781,676.988
53,0,88,1.75616,2778.18,691.499
54,0,89,1.86096,2775.1,706.985
55,0,90,1.96707,2771.96,722.417
56,0,91,2.07117,2768.83,737.31
57,0,92,2.16527,2765.98,750.656
58,0,93,2.23929,2763.71,761.608
59,0,94,2.32742,2760.98,774.259
60,0,95,2.41711,2758.17,787.117
61,0,96,2.50905,2755.25,800.263
62,0,97,2.61015,2752.02,814.605
63,0,98,2.70279,2749.02,827.767
64,0,99,2.78837,2746.23,840.086
65,0,100,2.85969,2743.87,850.934
66,0,101,2.93444,2741.38,862.202
67,0,102,3.00653,2738.96,873.269
68,0,103,3.0753,2736.62,884.077
69,0,104,3.15035,2734.04,895.609
70,0,105,3.22574,2731.43,907.241
71,0,106,3.29985,2728.83,918.796
72,0,107,3.37269,2726.26,930.279
73,0,108,3.43772,2723.94,941.026
74,0,109,3.49184,2721.99,950.854
75,0,110,3.54281,2720.14,960.49
76,0,111,3.60395,2717.9,971.106
77,0,112,3.65545,2715.99,980.907
78,0,113,3.69862,2714.38,990.106
79,0,114,3.7366,2712.95,998.99
80,0,115,3.77035,2711.67,1007.64
81,0,116,3.8071,2710.26,1016.53
82,0,117,3.84101,2708.95,1025.27
83,0,118,3.87468,2707.64,1034.03
84,0,119,3.90992,2706.25,1042.94
85,0,120,3.94008,2705.05,1051.53
86,0,121,3.9602,2704.25,1059.61
87,0,122,3.97952,2703.47,1067.65
88,0,123,3.99921,2702.67,1075.73
89,0,124,4.01755,2701.92,1083.76
90,0,125,4.04391,2700.83,1092.25
91,0,126,4.07402,2699.57,1101.06
92,0,127,4.10762,2698.16,1110.2
93,0,128,4.14551,2696.56,1119.82
94,0,129,4.18433,2694.9,1129.59
95,0,130,4.24323,2692.37,1142.23
96,0,131,4.30403,2689.73,1155.22
97,0,132,4.37098,2686.81,1169.34
98,0,133,4.4287,2684.27,1181.82
99,0,134,4.48625,2681.72,1194.32
100,0,135,4.54033,2679.3,1206.31
101,0,136,4.58785,2677.16,1217.39
102,0,137,4.62917,2675.29,1227.73
103,0,138,4.66505,2673.65,1237.5
104,0,139,4.69844,2672.12,1247.06
105,0,140,4.7312,2670.6,1256.59
106,0,141,4.76324,2669.1,1266.1
107,0,142,4.8076,2667.02,1277.19
108,0,143,4.85962,2664.56,1289.53
109,0,144,4.91009,2662.15,1301.66
110,0,145,4.95041,2660.22,1312.31
111,0,146,4.9868,2658.46,1322.51
112,0,147,5.0213,2656.78,1332.52
113,0,148,5.06417,2654.68,1343.72
114,0,149,5.11312,2652.26,1355.95
115,0,150,5.15611,2650.13,1367.26
116,0,151,5.20231,2647.82,1379.14
117,0,152,5.23313,2646.27,1388.9
