id,low,hi,m,q,cost
0,0,9,-3.91394,919.553,65.7087
1,0,10,-5.85545,925.377,73.6434
2,0,11,-4.7465,921.681,80.1973
3,0,12,-3.60989,917.513,87.2444
4,0,13,-2.49516,913.054,94.7146
5,0,14,-2.17321,911.659,100.431
6,0,15,-2.02235,910.955,105.93
7,0,16,-1.3027,907.357,113.288
8,0,17,-1.49763,908.396,118.889
9,0,18,-1.67509,909.402,124.453
10,0,19,-2.28617,913.069,132.615
11,0,20,-2.89195,916.905,141.123
12,0,21,-2.8537,916.65,146.637
13,0,22,-3.16097,918.801,153.239
14,0,23,-2.93196,917.122,159.455
15,0,24,-2.86323,916.595,164.978
16,0,25,-2.73087,915.536,170.751
17,0,26,-2.5359,913.911,177.08
18,0,27,-2.5798,914.292,182.506
19,0,28,-2.24089,911.241,191.649
20,0,29,-1.98576,908.86,199.388
21,0,30,-1.93367,908.357,204.966
22,0,31,-1.85306,907.551,210.709
23,0,32,-1.58864,904.818,219.742
24,0,33,-1.37079,902.494,227.837
25,0,34,-1.25311,901.2,234.211
26,0,35,-1.05149,898.915,242.438
27,0,36,-0.851612,896.583,250.836
28,0,37,-0.623974,893.851,260.293
29,0,38,-0.390668,890.974,270.131
30,0,39,-0.204953,888.622,278.64
31,0,40,0.0427003,885.402,289.462
32,0,41,0.22392,882.986,298.134
33,0,42,0.467185,879.661,309.189
34,0,43,0.632791,877.343,317.673
35,0,44,0.888195,873.682,329.659
36,0,45,1.10619,870.485,340.145
37,0,46,1.2927,867.687,349.639
38,0,47,1.47524,864.888,359.164
39,0,48,1.64986,862.152,368.578
40,0,49,1.86775,858.666,379.845
41,0,50,2.00496,856.425,388.31
42,0,51,2.1992,853.188,398.953
43,0,52,2.38736,849.989,409.473
44,0,53,2.58005,846.649,420.315
45,0,54,2.71374,844.287,429.09
46,0,55,2.87269,841.426,438.89
47,0,56,3.00718,838.96,447.935
48,0,57,3.18747,835.595,458.983
49,0,58,3.35583,832.396,469.6
50,0,59,3.49028,829.797,478.959
51,0,60,3.59322,827.772,487.377
52,0,61,3.74197,824.797,497.627
53,0,62,3.86534,822.289,506.943
54,0,63,3.95288,820.48,515.152
55,0,64,4.04761,818.49,523.668
56,0,65,4.16487,815.989,533.142
57,0,66,4.27092,813.691,542.265
58,0,67,4.35309,811.883,550.609
59,0,68,4.43509,810.052,559.027
60,0,69,4.50405,808.489,567.09
61,0,70,4.58566,806.612,575.659
62,0,71,4.66272,804.814,584.137
63,0,72,4.75232,802.693,593.229
64,0,73,4.83447,800.722,602.078
65,0,74,4.92229,798.585,611.285
66,0,75,5.01163,796.381,620.668
67,0,76,5.09668,794.255,629.927
68,0,77,5.19221,791.835,639.863
69,0,78,5.29357,789.233,650.263
70,0,79,5.36624,787.344,659.147
71,0,80,5.46322,784.79,669.502
72,0,81,5.55092,782.451,679.368
73,0,82,5.62302,780.504,688.444
74,0,83,5.72637,777.68,699.611
75,0,84,5.82363,774.989,710.413
76,0,85,5.9416,771.685,722.959
77,0,86,6.06827,768.096,736.318
78,0,87,6.16179,765.416,747
79,0,88,6.28774,761.763,760.423
80,0,89,6.41728,757.963,774.17
81,0,90,6.56347,753.626,789.516
82,0,91,6.71992,748.933,805.765
83,0,92,6.88844,743.821,823.047
84,0,93,7.04476,739.027,838.756
85,0,94,7.22336,733.491,856.541
86,0,95,7.38991,728.272,872.762
87,0,96,7.5554,723.031,888.697
88,0,97,7.7199,717.767,904.391
89,0,98,7.88619,712.391,920.119
90,0,99,8.04895,707.074,935.427
91,0,100,8.22573,701.24,951.856
92,0,101,8.37819,696.158,966.148
93,0,102,8.52117,691.344,979.744
94,0,103,8.65836,686.68,992.969
95,0,104,8.79262,682.071,1006.04
96,0,105,8.89927,678.373,1017.49
97,0,106,9.01677,674.261,1029.64
98,0,107,9.1093,670.991,1040.48
99,0,108,9.19002,668.112,1050.83
100,0,109,9.28121,664.83,1061.75
101,0,110,9.34464,662.525,1071.5
102,0,111,9.39931,660.52,1080.98
103,0,112,9.43101,659.347,1089.88
104,0,113,9.45991,658.268,1098.73
