id,low,hi,m,q,cost
0,0,7,202.381,2016.67,562.447
1,0,8,220,1975.56,559.232
2,0,9,206.061,2012.73,556.965
3,0,10,207.273,2009.09,543.985
4,0,11,192.308,2058.97,560.48
5,0,12,173.626,2127.47,605.316
6,0,13,162.637,2171.43,618.424
7,0,14,141.429,2263.33,714.421
8,0,15,128.529,2323.53,748.459
9,0,16,113.235,2400,811.91
10,0,17,105.779,2439.77,821.27
11,0,18,98.7719,2479.47,832.394
12,0,19,95.1128,2501.43,829.024
13,0,20,98.961,2477.06,828.539
14,0,21,104.235,2441.9,840.06
15,0,22,110.375,2398.91,863.647
16,0,23,113,2379.67,861.417
17,0,24,119.538,2329.54,901.257
18,0,25,123.658,2296.58,914.02
19,0,26,121.978,2310.58,909.523
20,0,27,121.21,2317.24,902.27
21,0,28,126.65,2268.28,948.871
22,0,29,122.514,2306.88,975.063
23,0,30,118.387,2346.77,1004.3
24,0,31,110.905,2421.59,1123.69
25,0,32,112.132,2408.91,1118.7
26,0,33,109.06,2441.68,1135.54
27,0,34,108.824,2444.29,1127.5
28,0,35,109.485,2436.79,1121.03
29,0,36,112.992,2395.87,1157.19
30,0,37,119.565,2317,1305.99
31,0,38,121.255,2296.15,1308.24
32,0,39,117.871,2339.02,1346.19
33,0,40,122.213,2282.58,1417.64
34,0,41,126.222,2229.13,1479.75
35,0,42,128.028,2204.44,1486.3
36,0,43,123.756,2264.24,1567.51
37,0,44,125.468,2239.71,1573.89
38,0,45,127.172,2214.71,1581.46
39,0,46,123.809,2265.16,1639.6
40,0,47,120.788,2311.48,1687.07
41,0,48,117.337,2365.55,1754.5
42,0,49,112.36,2445.18,1905.48
43,0,50,107.014,2532.5,2077.87
44,0,51,100.721,2637.37,2312.49
45,0,52,95.3233,2729.14,2478.06
46,0,53,91.9268,2788.01,2537.84
47,0,54,86.5657,2882.73,2707.54
48,0,55,82.1599,2962.03,2819.24
49,0,56,78.2344,3034,2907.81
50,0,57,73.3366,3125.42,3055.79
51,0,58,68.6265,3214.92,3193.33
52,0,59,63.6038,3312.02,3353.37
53,0,60,58.3236,3415.86,3532.72
54,0,61,54.2167,3498,3637.26
55,0,62,49.664,3590.58,3772.32
56,0,63,45.4533,3677.6,3888.33
57,0,64,40.7168,3777.06,4042.2
58,0,65,36.8855,3858.8,4139.85
59,0,66,34.2605,3915.67,4179.36
60,0,67,34.502,3910.36,4164.4
61,0,68,32.0716,3964.64,4201.28
62,0,69,29.4427,4024.23,4249.62
63,0,70,26.4085,4094.01,4322.16
64,0,71,24.0466,4149.12,4362.1
65,0,72,23.8461,4153.87,4347.5
66,0,73,23.0951,4171.89,4338.86
67,0,74,22.3784,4189.33,4330.19
68,0,75,23.1292,4170.81,4322.63
69,0,76,24.1995,4144.06,4322.91
70,0,77,26.1397,4094.9,4358.25
71,0,78,27.6266,4056.74,4374.47
72,0,79,28.331,4038.43,4367.78
73,0,80,30.9463,3969.56,4454.83
74,0,81,35.1106,3858.51,4697.91
75,0,82,39.2091,3747.85,4930.38
76,0,83,43.0728,3642.24,5134.41
77,0,84,46.3064,3552.78,5273.73
78,0,85,50.6458,3431.28,5537.44
79,0,86,53.0072,3364.37,5604.99
80,0,87,56.0133,3278.19,5727.56
81,0,88,61.0266,3132.81,6095.75
82,0,89,62.6645,3084.76,6120.05
83,0,90,64.2236,3038.51,6141.93
84,0,91,68.0224,2924.54,6359.74
85,0,92,70.162,2859.64,6418.21
86,0,93,72.9271,2774.85,6530.49
87,0,94,75.6047,2691.84,6637.12
88,0,95,78.4563,2602.49,6763.01
89,0,96,81.275,2513.23,6888.01
90,0,97,84.6783,2404.33,7080.83
91,0,98,87.1614,2324.04,7176.65
92,0,99,90.6349,2210.57,7384.45
93,0,100,93.6203,2112.06,7534.72
94,0,101,96.4942,2016.26,7674.86
95,0,102,97.6936,1975.88,7684.49
96,0,103,99.7055,1907.47,7748.01
97,0,104,101.335,1851.52,7784.83
98,0,105,102.927,1796.35,7820.7
99,0,106,104.481,1741.95,7855.65
100,0,107,107.018,1652.29,7982.65
101,0,108,109.065,1579.3,8060.63
102,0,109,110.015,1545.11,8063.57
103,0,110,111.054,1507.35,8071.68
104,0,111,111.938,1474.92,8073.28
105,0,112,110.582,1525.1,8103
106,0,113,109.932,1549.38,8096.45
107,0,114,108.636,1598.2,8124.94
108,0,115,106.694,1671.97,8213.34
109,0,116,106.239,1689.44,8201.73
110,0,117,104.692,1749.24,8255.19
111,0,118,102.884,1819.75,8336.8
112,0,119,101.412,1877.66,8386.46
113,0,120,99.7263,1944.52,8458.96
114,0,121,98.2024,2005.48,8516.61
115,0,122,96.5556,2071.9,8588.75
116,0,123,95.6466,2108.86,8599.3
117,0,124,95.7346,2105.26,8582.32
118,0,125,96.4199,2076.93,8582.05
119,1,8,211.905,2021.43,573.121
120,1,9,196.667,2072.22,566.144
121,1,10,200,2060,552.126
122,1,11,183.636,2125.45,563.294
123,1,12,163.287,2213.64,600.644
124,1,13,152.198,2265.38,607.765
125,1,14,129.451,2379.12,694.109
126,1,15,116.429,2448.57,720.121
127,1,16,100.735,2537.5,774.466
128,1,17,93.8725,2578.68,777.941
129,1,18,87.4097,2619.61,783.313
130,1,19,84.5614,2638.6,776.677
131,1,20,89.8496,2601.58,782.881
132,1,21,96.4935,2552.86,803.185
