id,low,hi,m,q,cost
0,0,7,73.0952,4201.67,2115.72
1,0,8,-107.333,4622.67,2395.72
2,0,9,-64.6061,4508.73,2360.49
3,0,10,-90.1818,4585.45,2318.99
4,0,11,-106.084,4638.46,2276.75
5,0,12,-24.5055,4339.34,2492.38
6,0,13,-37.6703,4392,2455.23
7,0,14,-59.7857,4487.83,2444.78
8,0,15,-5.76471,4235.74,2635.29
9,0,16,20.049,4106.67,2658.4
10,0,17,-1.83695,4223.39,2675.76
11,0,18,24.5263,4074,2735.65
12,0,19,15.0977,4130.57,2715.44
13,0,20,6.62338,4184.24,2696.72
14,0,21,-8.11971,4282.53,2716.37
15,0,22,-14.249,4325.43,2696.66
16,0,23,-18.4261,4356.07,2673.74
17,0,24,-15.9692,4337.23,2648.87
18,0,25,-18.1744,4354.87,2625.15
19,0,26,-16.7643,4343.12,2601.5
20,0,27,-24.5265,4410.39,2612.69
21,0,28,-31.0345,4468.97,2617.46
22,0,29,-30.9633,4468.3,2595.38
23,0,30,-36.8871,4525.56,2603.37
24,0,31,-38.0352,4537.05,2584.02
25,0,32,-41.3503,4571.3,2575.72
26,0,33,-36.4431,4518.96,2584.61
27,0,34,-35.395,4507.43,2567.37
28,0,35,-35.8842,4512.97,2549.7
29,0,36,-40.4125,4565.8,2564.84
30,0,37,-40.4552,4566.32,2547.8
31,0,38,-34.336,4490.85,2602.46
32,0,39,-33.4278,4479.34,2587.75
33,0,40,-37.547,4532.89,2609.98
34,0,41,-39.5187,4559.18,2603.8
35,0,42,-39.5802,4560.02,2588.54
36,0,43,-40.9077,4578.61,2578.82
37,0,44,-42.3531,4599.32,2570.97
38,0,45,-42.7789,4605.57,2557.51
39,0,46,-43.6772,4619.04,2546.79
40,0,47,-45.4277,4645.88,2545.72
41,0,48,-45.1959,4642.25,2532.87
42,0,49,-46.5316,4663.62,2528.43
43,0,50,-45.0317,4639.13,2527.22
44,0,51,-46.3434,4660.99,2524.22
45,0,52,-44.4799,4629.31,2532.17
46,0,53,-43.211,4607.31,2530.23
47,0,54,-42.8874,4601.6,2519.33
48,0,55,-41.5769,4578.01,2520.03
