id,low,hi,m,q,cost
0,0,7,5.53214,906.575,37.5228
1,0,8,3.17667,912.071,39.8291
2,0,9,0.331515,919.658,45.4765
3,0,10,0.455455,919.286,44.4229
4,0,11,0.105594,920.453,43.6603
5,0,12,-1.68187,927.007,49.2219
6,0,13,-2.31451,929.537,49.3153
7,0,14,-2.65036,930.993,48.8351
8,0,15,-3.68574,935.824,52.2912
9,0,16,-3.24755,933.633,52.4188
10,0,17,-2.89185,931.736,52.4154
11,0,18,-3.06368,932.71,51.9228
12,0,19,-2.4694,929.144,54.2477
13,0,20,-2.86234,931.633,55.1017
14,0,21,-2.65867,930.275,54.9418
15,0,22,-2.84545,931.583,54.8068
16,0,23,-2.68083,930.375,54.6553
17,0,24,-2.38208,928.085,55.7203
18,0,25,-2.12253,926.009,56.56
19,0,26,-1.56477,921.361,62.9003
20,0,27,-1.28851,918.966,64.1369
21,0,28,-1.12773,917.519,64.2627
22,0,29,-0.911057,915.497,65.116
23,0,30,-0.587863,912.373,67.9771
24,0,31,-0.222232,908.716,72.0612
25,0,32,0.0274733,906.136,73.8181
26,0,33,0.368098,902.503,77.865
27,0,34,0.613249,899.806,79.8414
28,0,35,0.815637,897.512,81.1546
29,0,36,1.06112,894.649,83.5702
30,0,37,1.23314,892.584,84.5855
31,0,38,1.46605,889.712,87.1299
32,0,39,1.69951,886.755,89.8773
33,0,40,1.86977,884.541,91.1956
34,0,41,2.14153,880.918,95.6795
35,0,42,2.41025,877.245,100.22
36,0,43,2.55545,875.212,101.218
37,0,44,2.67704,873.47,101.835
38,0,45,2.77545,872.026,102.112
39,0,46,2.82413,871.296,101.785
40,0,47,2.86258,870.707,101.399
41,0,48,2.97716,868.911,102.295
42,0,49,3.07953,867.273,102.986
43,0,50,3.18847,865.494,103.93
44,0,51,3.32931,863.147,105.991
45,0,52,3.41134,861.752,106.407
46,0,53,3.52154,859.842,107.67
47,0,54,3.64172,857.719,109.38
48,0,55,3.72102,856.292,109.899
49,0,56,3.80656,854.723,110.66
50,0,57,3.87775,853.394,111.092
51,0,58,3.89588,853.05,110.681
52,0,59,3.97505,851.519,111.487
53,0,60,4.04878,850.069,112.187
54,0,61,4.10693,848.906,112.492
55,0,62,4.1923,847.171,113.765
56,0,63,4.26155,845.739,114.506
57,0,64,4.41668,842.482,120.186
58,0,65,4.51524,840.379,122.253
59,0,66,4.62009,838.107,124.752
60,0,67,4.70659,836.204,126.377
61,0,68,4.80814,833.936,128.895
62,0,69,4.93044,831.164,132.863
63,0,70,5.00791,829.382,134.225
64,0,71,5.09496,827.351,136.158
65,0,72,5.17228,825.521,137.652
66,0,73,5.30666,822.296,143.251
67,0,74,5.36119,820.969,143.796
68,0,75,5.44849,818.816,146.046
