id,low,hi,m,q,cost
0,0,7,34.1786,918.625,162.162
1,0,8,-7.63167,1016.18,326.145
2,0,9,-14.357,1034.12,322.581
3,0,10,-7.98182,1014.99,321.341
4,0,11,-2.98147,998.323,319.85
5,0,12,-2.27088,995.718,313.663
6,0,13,-0.399341,988.231,309.285
7,0,14,1.80464,978.681,306.489
8,0,15,6.76897,955.514,317.377
9,0,16,8.26667,948.025,314.373
10,0,17,12.213,926.978,324.856
11,0,18,16.3749,903.394,339.93
12,0,19,18.8318,888.653,343.528
13,0,20,17.7696,895.38,341.128
14,0,21,16.6071,903.13,339.697
15,0,22,16.2083,905.922,336.292
16,0,23,16.4032,904.493,332.831
17,0,24,15.7536,909.473,330.726
18,0,25,18.7492,885.508,357.556
19,0,26,19.5962,878.45,356.848
20,0,27,20.3975,871.505,356.325
21,0,28,20.4814,870.75,353.247
22,0,29,20.1988,873.388,350.702
23,0,30,19.1013,883.997,355.215
24,0,31,17.4357,900.652,370.902
25,0,32,16.8662,906.537,370.424
26,0,33,15.2839,923.415,387.516
27,0,34,13.7031,940.804,405.704
28,0,35,12.5963,953.348,413.864
29,0,36,10.7096,975.359,444.691
30,0,37,9.79296,986.359,450.117
31,0,38,8.13761,1006.78,476.156
32,0,39,6.61917,1026.01,498.483
33,0,40,4.64538,1051.67,539.293
34,0,41,4.74662,1050.32,536.175
35,0,42,4.04902,1059.85,539.294
36,0,43,3.63914,1065.59,538.544
37,0,44,2.71708,1078.81,548.249
38,0,45,2.74573,1078.39,545.258
39,0,46,2.89017,1076.22,542.698
40,0,47,3.46273,1067.44,546.004
41,0,48,3.26056,1070.61,544.021
42,0,49,3.42697,1067.95,541.883
43,0,50,3.11862,1072.98,541.431
44,0,51,3.08894,1073.48,538.831
45,0,52,2.97636,1075.39,536.613
46,0,53,3.27184,1070.27,536.634
47,0,54,3.31207,1069.56,534.228
48,0,55,3.17876,1071.96,532.415
49,0,56,3.76738,1061.17,542.17
50,0,57,4.45714,1048.29,557.098
51,0,58,4.99764,1038.02,565.757
52,0,59,5.11489,1035.75,563.933
53,0,60,5.31058,1031.91,563.228
54,0,61,5.4019,1030.08,561.318
55,0,62,5.57259,1026.61,560.466
56,0,63,6.02521,1017.25,568.522
57,0,64,6.29043,1011.68,570.012
58,0,65,6.71559,1002.61,577.764
59,0,66,7.34318,989.017,597.86
60,0,67,7.68153,981.573,602.329
61,0,68,8.4389,964.658,634.328
62,0,69,9.01893,951.511,652.33
63,0,70,9.66173,936.727,675.396
64,0,71,10.2077,923.987,691.718
65,0,72,10.7227,911.799,706.396
66,0,73,11.4535,894.261,738.859
67,0,74,12.1155,878.15,765.215
68,0,75,12.3142,873.249,765.359
69,0,76,12.6437,865.013,770.532
70,0,77,13.7519,836.939,853.926
71,0,78,15.2538,798.39,996.069
72,0,79,16.6625,761.762,1109.97
73,0,80,17.51,739.446,1147.81
74,0,81,18.1346,722.789,1167.13
75,0,82,17.8976,729.188,1167
76,0,83,17.4111,742.485,1178.39
77,0,84,17.5906,737.521,1177.01
78,0,85,17.5912,737.504,1173.58
79,0,86,17.7316,733.526,1171.59
80,0,87,17.3778,743.667,1177.51
81,0,88,16.633,765.266,1216.09
82,0,89,16.1921,778.199,1227.66
83,0,90,15.8509,788.321,1233.52
84,0,91,15.4907,799.127,1240.81
85,0,92,15.1362,809.88,1248.12
86,0,93,14.8356,819.1,1252.71
87,0,94,14.3917,832.861,1267.19
88,0,95,14.2255,838.067,1266.45
89,0,96,14.2163,838.359,1263.18
90,0,97,14.321,835.01,1261.05
91,0,98,14.4922,829.475,1260.91
92,0,99,14.3644,833.649,1259.51
93,0,100,13.9356,847.798,1276.84
94,0,101,13.7954,852.474,1275.95
95,0,102,13.5005,862.402,1283.12
96,0,103,12.963,880.677,1314.82
97,0,104,12.6846,890.235,1321.19
98,0,105,12.7472,888.064,1318.56
99,1,8,-6.56905,1010.16,335.808
100,1,9,-15.025,1038.35,331.141
101,1,10,-7.24121,1009.81,329.002
102,1,11,-1.46636,986.707,326.379
103,1,12,-0.88986,984.209,319.428
104,1,13,1.05714,975.123,314.218
105,1,14,3.36791,963.569,310.548
106,1,15,8.78571,934.674,319.946
107,1,16,10.2185,926.555,316.116
108,1,17,14.3995,901.469,324.953
109,1,18,18.7809,873.72,338.1
110,1,19,21.2432,857.305,340.228
111,1,20,19.8336,867.172,338.521
112,1,21,18.3638,877.951,337.837
113,1,22,17.7691,882.51,334.597
114,1,23,17.8452,881.902,330.912
115,1,24,17.0213,888.767,329.189
116,1,25,20.1552,861.607,354.616
117,1,26,20.9591,854.372,353.261
118,1,27,21.7189,847.28,352.104
119,1,28,21.7144,847.324,348.917
120,1,29,21.3272,851.196,346.604
121,1,30,20.0813,864.07,352.221
122,1,31,18.2451,883.656,369.541
123,1,32,17.5894,890.869,369.436
124,1,33,15.8674,910.385,387.761
125,1,34,14.1593,930.313,406.937
126,1,35,12.9631,944.666,415.586
127,1,36,10.9512,969.48,447.213
128,1,37,9.97198,981.884,452.809
129,1,38,8.22008,1004.66,479.188
130,1,39,6.61953,1026,501.648
131,1,40,4.54705,1054.32,542.527
132,1,41,4.65801,1052.77,539.321
133,1,42,3.93142,1063.18,542.297
134,1,43,3.50794,1069.4,541.407
135,1,44,2.54993,1083.77,550.922
136,1,45,2.58729,1083.19,547.856
137,1,46,2.7449,1080.72,545.254
138,1,47,3.348,1071.07,548.638
139,1,48,3.14219,1074.44,546.549
140,1,49,3.32022,1071.47,544.378
141,1,50,3.0038,1076.85,543.808
142,1,51,2.97747,1077.3,541.139
143,1,52,2.86484,1079.29,538.837
144,1,53,3.17568,1073.7,538.88
145,1,54,3.22096,1072.87,536.427
146,1,55,3.08612,1075.39,534.533
147,1,56,3.69907,1063.74,544.412
148,1,57,4.41543,1049.89,559.463
149,1,58,4.97601,1038.86,568.163
150,1,59,5.09796,1036.43,566.296
151,1,60,5.30074,1032.3,565.556
152,1,61,5.39538,1030.35,563.603
153,1,62,5.57178,1026.64,562.712
154,1,63,6.0388,1016.68,570.755
155,1,64,6.31188,1010.76,572.201
156,1,65,6.74946,1001.14,579.911
157,1,66,7.39505,986.717,599.962
158,1,67,7.74195,978.854,604.351
159,1,68,8.51982,960.963,636.266
160,1,69,9.11431,947.092,654.139
161,1,70,9.77275,931.509,677.049
162,1,71,10.331,918.111,693.197
163,1,72,10.8569,905.315,707.687
164,1,73,11.604,886.886,739.926
165,1,74,12.2799,869.989,766.037
166,1,75,12.4795,864.932,766.043
167,1,76,12.8132,856.365,771.023
168,1,77,13.9458,826.918,854.176
169,1,78,15.4813,786.485,996.15
170,1,79,16.9199,748.12,1109.75
171,1,80,17.7821,724.841,1147.18
172,1,81,18.4155,707.529,1166.12
173,1,82,18.1658,714.437,1166.17
174,1,83,17.6612,728.567,1178
175,1,84,17.8389,723.531,1176.46
176,1,85,17.8337,723.68,1172.99
177,1,86,17.9717,719.678,1170.86
178,1,87,17.6043,730.455,1177.08
179,1,88,16.8374,753.206,1216.42
180,1,89,16.382,766.867,1228.32
181,1,90,16.029,777.575,1234.41
182,1,91,15.657,788.984,1241.94
183,1,92,15.2912,800.324,1249.46
184,1,93,14.9808,810.051,1254.22
185,1,94,14.5243,824.505,1268.97
186,1,95,14.3519,830.023,1268.28
187,1,96,14.3398,830.413,1264.98
188,1,97,14.4441,827.006,1262.76
189,1,98,14.6163,821.325,1262.5
190,1,99,14.4834,825.754,1261.14
191,1,100,14.0437,840.558,1278.73
192,1,101,13.8985,845.494,1277.88
193,1,102,13.5958,855.887,1285.18
194,1,103,13.046,874.947,1317.17
195,1,104,12.7607,884.934,1323.64
196,1,105,12.823,882.73,1320.96
197,2,9,-20.5238,1075.01,338.836
198,2,10,-9.78833,1028.49,337.079
199,2,11,-2.34909,993.769,334.128
200,2,12,-1.50727,989.56,326.369
201,2,13,0.867133,976.897,320.558
202,2,14,3.56264,961.622,316.34
203,2,15,9.72659,924.638,325.071
204,2,16,11.225,915.148,320.611
205,2,17,15.8028,884.63,328.39
206,2,18,20.5346,851.507,340.144
207,2,19,23.0755,832.873,341.132
208,2,20,21.3247,846.296,339.909
209,2,21,19.5588,860.424,339.699
210,2,22,18.7936,866.8,336.507
211,2,23,18.7835,866.888,332.617
212,2,24,17.8064,875.682,331.077
213,2,25,21.136,844.606,355.512
214,2,26,21.9258,836.971,353.664
215,2,27,22.6696,829.533,352.021
216,2,28,22.5944,830.31,348.737
217,2,29,22.1167,835.406,346.567
218,2,30,20.7304,850.654,352.901
219,2,31,18.7285,873.343,371.207
220,2,32,17.9994,881.85,371.273
221,2,33,16.1441,904.113,390.22
222,2,34,14.3157,926.663,409.804
223,2,35,13.04,942.822,418.561
224,2,36,10.9087,970.528,450.359
225,2,37,9.87743,984.279,455.841
226,2,38,8.03594,1009.45,482.077
227,2,39,6.36085,1032.9,504.261
228,2,40,4.19534,1063.94,544.746
229,2,41,4.32945,1061.97,541.486
230,2,42,3.58343,1073.16,544.146
231,2,43,3.15636,1079.71,543.014
232,2,44,2.17014,1095.16,552.122
233,2,45,2.22646,1094.26,549.002
234,2,46,2.40711,1091.31,546.41
235,2,47,3.05113,1080.57,550.066
236,2,48,2.84919,1084.01,547.821
237,2,49,3.04685,1080.58,545.676
238,2,50,2.72867,1086.2,544.911
239,2,51,2.71229,1086.5,542.172
240,2,52,2.60565,1088.45,539.761
241,2,53,2.93841,1082.24,539.93
242,2,54,2.99436,1081.18,537.449
243,2,55,2.86291,1083.72,535.443
244,2,56,3.50627,1071.07,545.662
245,2,57,4.2551,1056.09,561.079
246,2,58,4.84097,1044.18,569.996
247,2,59,4.97178,1041.47,568.123
248,2,60,5.18572,1036.98,567.41
249,2,61,5.28734,1034.81,565.441
250,2,62,5.47307,1030.79,564.566
251,2,63,5.95834,1020.11,572.739
252,2,64,6.24265,1013.76,574.221
253,2,65,6.69606,1003.49,582.016
254,2,66,7.36316,988.142,602.203
255,2,67,7.72154,979.78,606.604
256,2,68,8.52323,960.806,638.626
257,2,69,9.13511,946.121,656.506
258,2,70,9.81204,929.649,679.4
259,2,71,10.3851,915.514,695.487
260,2,72,10.9243,902.035,709.891
261,2,73,11.6902,882.63,742.028
262,2,74,12.3823,864.867,767.999
263,2,75,12.5845,859.609,767.904
264,2,76,12.9244,850.659,772.748
265,2,77,14.0839,819.74,855.758
266,2,78,15.6556,777.303,997.632
267,2,79,17.1267,737.094,1111
268,2,80,18.0055,712.78,1148.08
269,2,81,18.6491,694.76,1166.7
270,2,82,18.3875,702.171,1166.89
271,2,83,17.8651,717.146,1179.07
272,2,84,18.0422,712.01,1177.39
273,2,85,18.0321,712.308,1173.88
274,2,86,18.1687,708.255,1171.63
275,2,87,17.7881,719.672,1178.09
276,2,88,16.9994,743.597,1218.02
277,2,89,16.53,757.992,1230.18
278,2,90,16.1657,769.284,1236.44
279,2,91,15.7824,781.295,1244.13
