id,low,hi,m,q,cost
0,0,7,311.029,1707.68,368.46
1,0,8,266.975,1810.47,467.509
2,0,9,223.195,1927.21,583.692
3,0,10,158.828,2120.31,858.526
4,0,11,97.458,2324.88,1106.32
5,0,12,44.6687,2518.44,1300.65
6,0,13,6.57912,2670.8,1408.19
7,0,14,0.923929,2695.31,1387.73
8,0,15,3.7725,2682.01,1366.7
9,0,16,15.8221,2621.76,1372.56
10,0,17,34.2564,2523.45,1427.52
11,0,18,43.5175,2470.97,1430.74
12,0,19,56.3075,2394.23,1463.26
13,0,20,61.9351,2358.59,1457.13
14,0,21,64.853,2339.13,1444
15,0,22,59.5399,2376.33,1442.57
16,0,23,44.2845,2488.2,1561.35
17,0,24,30.2959,2595.44,1666.92
18,0,25,23.552,2649.4,1681.97
19,0,26,20.8413,2671.99,1671.96
20,0,27,22.3184,2659.18,1658.79
21,0,28,28.3087,2605.27,1680.92
22,0,29,33.984,2552.3,1703.33
23,0,30,37.8543,2514.89,1708.41
24,0,31,43.5175,2458.26,1739.93
25,0,32,44.2757,2450.42,1727.49
26,0,33,46.363,2428.16,1722.24
27,0,34,44.652,2446.98,1715.47
28,0,35,38.1579,2520.58,1791.98
29,0,36,30.8326,2606.04,1897.79
30,0,37,24.4579,2682.54,1978.73
31,0,38,22.7509,2703.59,1973.14
32,0,39,24.0336,2687.34,1965.16
33,0,40,26.7051,2652.61,1974.25
34,0,41,28.4133,2629.84,1971.8
35,0,42,30.8581,2596.42,1981.17
36,0,43,33.1762,2563.97,1990.13
37,0,44,34.0741,2551.1,1982.28
38,0,45,35.496,2530.25,1980.39
39,0,46,33.2501,2563.94,1993.85
40,0,47,29.5386,2620.84,2052.96
41,0,48,26.7265,2664.9,2084.44
42,0,49,22.9418,2725.46,2153.76
43,0,50,21.4971,2749.05,2155.4
44,0,51,22.1522,2738.13,2147.67
45,0,52,23.0529,2722.82,2142.95
46,0,53,24.1363,2704.04,2141.46
47,0,54,25.4606,2680.65,2145.2
48,0,55,26.5461,2661.11,2145.24
49,0,56,27.3536,2646.3,2141.48
50,0,57,28.5807,2623.4,2146.21
51,0,58,27.2712,2648.28,2153.97
52,0,59,25.3286,2685.84,2184.09
53,0,60,22.7072,2737.39,2249.04
54,0,61,20.1977,2787.58,2309.73
55,0,62,19.2598,2806.65,2310.69
56,0,63,19.4466,2802.79,2302.04
57,0,64,19.8274,2794.79,2295.02
58,0,65,20.7771,2774.53,2298.65
59,0,66,21.8075,2752.21,2305.35
60,0,67,22.2557,2742.35,2299.88
61,0,68,22.8868,2728.25,2297.89
62,0,69,23.7242,2709.27,2301.46
63,0,70,23.0902,2723.85,2300.44
64,0,71,21.6299,2757.93,2331.84
65,0,72,19.167,2816.22,2438.18
66,0,73,17.4523,2857.37,2486.23
67,0,74,16.9171,2870.39,2483.61
68,0,75,16.7668,2874.1,2475.87
69,0,76,17.1537,2864.43,2471.07
70,0,77,17.9584,2844.04,2477.98
71,0,78,18.087,2840.74,2470.5
72,0,79,18.7229,2824.21,2472.9
73,0,80,19.1168,2813.84,2469.3
74,0,81,19.4365,2805.31,2464.55
75,0,82,19.0715,2815.16,2460.92
76,0,83,18.1072,2841.52,2481.31
77,0,84,16.757,2878.88,2529.92
78,0,85,15.1613,2923.56,2602.05
79,0,86,14.4957,2942.42,2608.73
80,0,87,14.2832,2948.51,2602.79
81,0,88,14.4727,2943.01,2596.7
82,0,89,14.8225,2932.75,2593.89
83,0,90,14.9024,2930.38,2586.97
84,0,91,15.5277,2911.62,2595.25
85,0,92,15.6567,2907.71,2588.92
86,0,93,16.037,2896.05,2588.13
87,0,94,15.7869,2903.8,2584.05
88,0,95,14.6444,2939.6,2636.32
89,0,96,13.7709,2967.26,2664.74
90,0,97,12.7813,2998.92,2704.21
91,0,98,12.3383,3013.25,2706.89
92,0,99,12.1243,3020.24,2702.41
93,0,100,12.2699,3015.43,2696.81
94,0,101,12.4964,3007.88,2692.95
95,0,102,12.6007,3004.37,2687
96,0,103,12.8829,2994.78,2685.16
97,0,104,12.8409,2996.22,2678.85
98,0,105,12.9905,2991.04,2673.91
99,0,106,12.6897,3001.56,2673.49
100,0,107,11.7637,3034.28,2724.04
101,0,108,10.6741,3073.14,2797.14
102,0,109,9.76906,3105.73,2846.08
103,0,110,9.06615,3131.26,2873.63
104,0,111,8.78184,3141.69,2872.91
105,0,112,8.71773,3144.06,2866.83
106,0,113,8.66031,3146.21,2860.77
107,0,114,8.71618,3144.1,2854.77
108,0,115,8.8001,3140.91,2849.17
109,0,116,8.7426,3143.12,2843.34
110,0,117,8.84955,3138.98,2838.28
111,0,118,8.42243,3155.64,2848.42
112,0,119,7.78036,3180.89,2879.71
113,0,120,7.10308,3207.76,2915.92
