id,low,hi,m,q,cost
0,0,7,30.9776,3238.5,26.9616
1,0,8,32.4463,3235.07,28.036
2,0,9,34.5044,3229.58,32.2547
3,0,10,36.6009,3223.29,37.8057
4,0,11,39.0531,3215.12,46.8598
5,0,12,40.597,3209.46,50.5064
6,0,13,42.319,3202.57,56.3852
7,0,14,44.2674,3194.13,65.274
8,0,15,45.6291,3187.77,69.7204
9,0,16,47.4409,3178.71,79.6238
10,0,17,49.2477,3169.08,90.2758
11,0,18,50.5443,3161.73,95.8018
12,0,19,51.5991,3155.4,99.691
13,0,20,52.3226,3150.82,101.271
14,0,21,52.958,3146.58,102.607
15,0,22,53.4556,3143.1,103.259
16,0,23,53.99,3139.18,104.545
17,0,24,54.3907,3136.11,105.018
18,0,25,54.5882,3134.53,104.423
19,0,26,55.2299,3129.18,108.546
20,0,27,55.8468,3123.83,112.733
21,0,28,56.3575,3119.24,115.64
22,0,29,56.7272,3115.79,116.923
23,0,30,57.0076,3113.08,117.42
24,0,31,57.1699,3111.46,117.035
25,0,32,57.4719,3108.33,118.233
26,0,33,57.7533,3105.33,119.357
27,0,34,58.0009,3102.61,120.199
28,0,35,58.1989,3100.37,120.555
29,0,36,58.4125,3097.87,121.264
30,0,37,58.5588,3096.12,121.246
31,0,38,58.5848,3095.8,120.488
32,0,39,58.6029,3095.57,119.743
33,0,40,58.5953,3095.67,119.008
34,0,41,58.5038,3096.89,118.743
35,0,42,58.4171,3098.07,118.484
36,0,43,58.2857,3099.91,118.898
37,0,44,58.1958,3101.2,118.784
38,0,45,58.1443,3101.95,118.33
39,0,46,58.0019,3104.09,119.314
40,0,47,57.721,3108.4,125.282
41,0,48,57.295,3115.07,139.697
42,0,49,56.7917,3123.12,159.018
43,0,50,56.2666,3131.7,178.908
44,0,51,55.7762,3139.87,195.471
45,0,52,55.259,3148.67,213.528
46,0,53,54.802,3156.59,227.225
47,0,54,54.4416,3162.96,235.474
48,0,55,54.0748,3169.56,244.308
49,0,56,53.7098,3176.25,253.282
50,0,57,53.3193,3183.54,263.95
51,0,58,52.9136,3191.25,275.758
52,0,59,52.5425,3198.42,285.645
53,0,60,52.2344,3204.48,292.305
54,0,61,51.9259,3210.65,299.248
55,0,62,51.6378,3216.51,305.391
56,0,63,51.3565,3222.32,311.446
57,0,64,51.0853,3228.02,317.227
58,0,65,50.8446,3233.15,321.731
59,0,66,50.5948,3238.56,326.915
60,0,67,50.3757,3243.38,330.817
61,0,68,50.1433,3248.58,335.587
62,0,69,49.9159,3253.73,340.318
63,0,70,49.7178,3258.29,343.791
64,0,71,49.532,3262.62,346.871
65,0,72,49.5837,3261.4,346.024
66,0,73,49.6049,3260.89,344.91
67,0,74,49.61,3260.77,343.759
68,0,75,49.6084,3260.8,342.623
69,0,76,49.603,3260.94,341.509
70,0,77,49.577,3261.6,340.522
71,0,78,49.5277,3262.86,339.864
72,0,79,49.4689,3264.39,339.429
73,0,80,49.3902,3266.47,339.56
74,0,81,49.32,3268.34,339.503
75,0,82,49.2426,3270.43,339.722
76,0,83,49.1468,3273.04,340.697
77,0,84,49.0308,3276.25,342.719
78,0,85,48.9033,3279.82,345.502
79,0,86,48.7483,3284.22,350.271
80,0,87,48.5763,3289.15,356.54
81,0,88,48.4004,3294.25,363.31
82,0,89,48.2094,3299.85,371.63
83,0,90,48.0269,3305.26,379.28
84,0,91,47.8297,3311.18,388.537
85,0,92,47.6219,3317.48,399.06
86,0,93,47.3958,3324.42,411.811
87,0,94,47.1597,3331.74,425.871
88,0,95,46.8863,3340.3,445.012
89,0,96,46.5921,3349.62,467.1
90,0,97,46.282,3359.54,491.359
91,0,98,45.9737,3369.51,514.97
92,0,99,45.6564,3379.88,539.685
93,0,100,45.3278,3390.72,565.918
94,0,101,44.9796,3402.33,595.036
95,0,102,44.6194,3414.45,625.721
96,0,103,44.2481,3427.08,657.822
97,0,104,43.8731,3439.95,690.013
98,0,105,43.5076,3452.62,720.073
99,0,106,43.1325,3465.75,751.444
100,0,107,42.7524,3479.18,783.338
101,0,108,42.3809,3492.43,813.434
102,0,109,42.0026,3506.05,844.465
103,0,110,41.6252,3519.76,875.146
104,0,111,41.2351,3534.07,907.838
105,0,112,40.841,3548.65,941.029
106,0,113,40.4497,3563.26,973.521
107,0,114,40.0586,3577.99,1005.83
108,0,115,39.672,3592.68,1037.27
109,0,116,39.2963,3607.08,1066.8
110,0,117,38.9276,3621.34,1095.2
111,0,118,38.5686,3635.34,1122.11
112,0,119,38.2322,3648.57,1145.59
113,0,120,37.9068,3661.48,1167.61
114,0,121,37.5965,3673.89,1187.63
115,0,122,37.2978,3685.94,1206.25
116,0,123,37.0068,3697.77,1224.04
117,0,124,36.7083,3710.01,1243.17
118,0,125,36.418,3722.01,1261.37
119,0,126,36.1463,3733.33,1277.24
120,0,127,35.8924,3743.99,1291.05
121,0,128,35.6589,3753.88,1302.56
122,0,129,35.4483,3762.86,1311.68
123,0,130,35.2591,3771,1318.76
124,0,131,35.0919,3778.25,1323.91
125,0,132,34.9406,3784.85,1327.83
126,1,8,35.5919,3217.25,18.5456
127,1,9,37.4083,3211.19,21.8688
128,1,10,39.3433,3204.1,26.7243
129,1,11,41.7427,3194.5,35.4087
130,1,12,43.0957,3188.64,38.109
131,1,13,44.6982,3181.16,43.2507
132,1,14,46.585,3171.72,51.6563
133,1,15,47.8193,3165.14,55.2735
134,1,16,49.5838,3155.14,64.7545
135,1,17,51.3511,3144.54,74.9222
136,1,18,52.558,3136.89,79.6385
137,1,19,53.5119,3130.54,82.749
138,1,20,54.1164,3126.3,83.6665
139,1,21,54.6415,3122.45,84.4085
140,1,22,55.0313,3119.46,84.5708
141,1,23,55.4752,3115.91,85.3582
142,1,24,55.7855,3113.33,85.4307
143,1,25,55.8872,3112.45,84.685
144,1,26,56.4783,3107.13,88.511
145,1,27,57.0485,3101.8,92.4213
146,1,28,57.5099,3097.34,94.9985
147,1,29,57.8255,3094.19,95.9468
148,1,30,58.0514,3091.85,96.1588
149,1,31,58.1568,3090.73,95.6241
150,1,32,58.416,3087.88,96.5609
151,1,33,58.6573,3085.14,97.4417
152,1,34,58.8662,3082.71,98.0589
153,1,35,59.0261,3080.79,98.2185
154,1,36,59.2057,3078.57,98.7347
155,1,37,59.3169,3077.16,98.5703
156,1,38,59.3044,3077.33,97.9224
157,1,39,59.2865,3077.57,97.3047
158,1,40,59.2444,3078.14,96.7885
159,1,41,59.1167,3079.93,97.1757
160,1,42,58.9967,3081.65,97.5332
161,1,43,58.8323,3084.06,98.8679
162,1,44,58.7135,3085.84,99.3703
163,1,45,58.6367,3087.02,99.2965
164,1,46,58.4667,3089.68,101.284
165,1,47,58.154,3094.69,109.537
166,1,48,57.6922,3102.23,127.361
167,1,49,57.1522,3111.23,149.836
168,1,50,56.5916,3120.76,172.133
169,1,51,56.0693,3129.81,190.351
170,1,52,55.5209,3139.5,209.821
171,1,53,55.0368,3148.21,224.487
172,1,54,54.6543,3155.23,233.347
173,1,55,54.2664,3162.47,242.739
174,1,56,53.8815,3169.78,252.203
175,1,57,53.4714,3177.71,263.342
176,1,58,53.0464,3186.07,275.576
177,1,59,52.6582,3193.83,285.789
178,1,60,52.336,3200.38,292.669
179,1,61,52.014,3207.04,299.808
180,1,62,51.7139,3213.34,306.107
181,1,63,51.4212,3219.58,312.294
182,1,64,51.1395,3225.69,318.182
183,1,65,50.8897,3231.18,322.762
184,1,66,50.631,3236.96,328.013
185,1,67,50.4043,3242.1,331.958
186,1,68,50.1642,3247.62,336.766
187,1,69,49.9296,3253.1,341.523
188,1,70,49.7254,3257.93,345.006
189,1,71,49.5342,3262.52,348.085
190,1,72,49.5873,3261.22,347.218
191,1,73,49.6089,3260.69,346.083
192,1,74,49.614,3260.56,344.912
193,1,75,49.6123,3260.61,343.757
194,1,76,49.6067,3260.75,342.625
195,1,77,49.5799,3261.45,341.621
196,1,78,49.5293,3262.78,340.947
197,1,79,49.4689,3264.39,340.498
198,1,80,49.3883,3266.57,340.616
199,1,81,49.3164,3268.53,340.544
200,1,82,49.2372,3270.72,340.747
201,1,83,49.1392,3273.47,341.706
202,1,84,49.0206,3276.83,343.712
203,1,85,48.8904,3280.56,346.474
204,1,86,48.732,3285.15,351.222
205,1,87,48.5565,3290.3,357.465
206,1,88,48.377,3295.63,364.201
207,1,89,48.1823,3301.47,372.483
208,1,90,47.9963,3307.11,380.087
209,1,91,47.7954,3313.27,389.293
210,1,92,47.5839,3319.83,399.757
211,1,93,47.3538,3327.04,412.442
212,1,94,47.1135,3334.65,426.428
213,1,95,46.8353,3343.55,445.488
214,1,96,46.536,3353.23,467.487
215,1,97,46.2207,3363.53,491.648
216,1,98,45.9073,3373.87,515.152
217,1,99,45.585,3384.61,539.753
218,1,100,45.2512,3395.85,565.863
219,1,101,44.8977,3407.87,594.852
220,1,102,44.5321,3420.42,625.399
221,1,103,44.1552,3433.49,657.355
222,1,104,43.7748,3446.8,689.393
223,1,105,43.4042,3459.9,719.29
224,1,106,43.024,3473.46,750.492
225,1,107,42.6388,3487.33,782.21
226,1,108,42.2625,3501,812.121
227,1,109,41.8795,3515.04,842.962
228,1,110,41.4975,3529.17,873.447
229,1,111,41.1026,3543.91,905.937
230,1,112,40.7038,3558.94,938.92
231,1,113,40.308,3573.98,971.198
232,1,114,39.9125,3589.14,1003.29
233,1,115,39.5217,3604.25,1034.5
234,1,116,39.1422,3619.05,1063.8
235,1,117,38.7698,3633.7,1091.97
236,1,118,38.4074,3648.07,1118.64
237,1,119,38.068,3661.65,1141.88
238,1,120,37.7399,3674.88,1163.66
239,1,121,37.4273,3687.59,1183.44
240,1,122,37.1265,3699.93,1201.82
241,1,123,36.8336,3712.04,1219.37
242,1,124,36.533,3724.56,1238.25
243,1,125,36.2409,3736.83,1256.21
244,1,126,35.9677,3748.39,1271.85
245,1,127,35.7126,3759.28,1285.41
246,1,128,35.4783,3769.35,1296.7
247,1,129,35.2672,3778.5,1305.6
248,1,130,35.0778,3786.77,1312.48
249,1,131,34.9109,3794.12,1317.44
250,1,132,34.76,3800.8,1321.18
251,2,9,37.8208,3208.44,22.3345
252,2,10,40.0942,3198.59,26.6735
253,2,11,42.8233,3185.85,34.5417
254,2,12,44.2258,3178.84,36.5148
255,2,13,45.9071,3169.88,40.8106
256,2,14,47.8981,3158.59,48.3106
257,2,15,49.1211,3151.25,51.1155
258,2,16,50.9473,3139.69,59.7408
259,2,17,52.7651,3127.57,69.039
260,2,18,53.9476,3119.29,72.9103
261,2,19,54.8531,3112.65,75.2695
262,2,20,55.3801,3108.61,75.6319
263,2,21,55.8313,3105,75.8749
264,2,22,56.1449,3102.39,75.65
265,2,23,56.5279,3099.07,75.9996
266,2,24,56.7737,3096.86,75.7509
267,2,25,56.8015,3096.6,74.9581
268,2,26,57.3668,3091.13,78.3725
269,2,27,57.9125,3085.68,81.8912
270,2,28,58.344,3081.22,84.0834
271,2,29,58.6226,3078.25,84.7048
272,2,30,58.8091,3076.19,84.6649
273,2,31,58.871,3075.49,84.0377
274,2,32,59.1009,3072.81,84.7054
275,2,33,59.3144,3070.25,85.3338
276,2,34,59.4962,3068.01,85.7234
277,2,35,59.6284,3066.33,85.699
278,2,36,59.7838,3064.31,86.0171
279,2,37,59.8692,3063.17,85.7258
280,2,38,59.8261,3063.76,85.2285
281,2,39,59.7798,3064.41,84.7748
282,2,40,59.7103,3065.41,84.5058
283,2,41,59.5529,3067.72,85.5325
284,2,42,59.4058,3069.92,86.4765
285,2,43,59.214,3072.86,88.632
286,2,44,59.0719,3075.09,89.6789
287,2,45,58.9753,3076.63,89.945
288,2,46,58.7828,3079.78,92.7424
289,2,47,58.4428,3085.45,102.634
290,2,48,57.949,3093.84,122.613
291,2,49,57.3758,3103.78,146.886
292,2,50,56.7832,3114.24,170.461
293,2,51,56.2323,3124.16,189.515
294,2,52,55.656,3134.73,209.655
295,2,53,55.1481,3144.21,224.754
296,2,54,54.747,3151.83,233.867
297,2,55,54.3413,3159.67,243.471
298,2,56,53.9397,3167.57,253.105
299,2,57,53.5128,3176.11,264.387
300,2,58,53.0715,3185.08,276.732
301,2,59,52.669,3193.4,287.004
