id,low,hi,m,q,cost
0,0,7,-114.19,2984.17,348.341
1,0,8,-60.1667,2858.11,500.601
2,0,9,-51.6909,2835.51,492.686
3,0,10,-32.9909,2779.41,515.981
4,0,11,-22.2028,2743.45,520.497
5,0,12,2.42308,2653.15,610.352
6,0,13,20.2044,2582.03,660.208
7,0,14,31.9821,2530.99,681.581
8,0,15,47.8926,2456.74,741.765
9,0,16,54.2059,2425.18,743.98
10,0,17,47.0186,2463.51,754.569
11,0,18,36.2842,2524.34,799.733
12,0,19,31.6594,2552.09,801.537
13,0,20,19.7468,2627.53,882.041
14,0,21,7.50706,2709.13,973.991
15,0,22,0.0365613,2761.42,1005.11
16,0,23,-3.33609,2786.16,1004.27
17,0,24,2.15538,2744.06,1023.86
18,0,25,4.27556,2727.09,1018.94
19,0,26,9.87668,2680.42,1049.4
20,0,27,16.9992,2618.69,1110.5
21,0,28,17.6635,2612.71,1101.48
22,0,29,17.4574,2614.63,1092.26
23,0,30,18.1569,2607.87,1084.31
24,0,31,20.3572,2585.87,1086.54
25,0,32,19.2807,2596.99,1081.1
26,0,33,14.2475,2650.68,1141.54
27,0,34,11.8375,2677.19,1150.18
28,0,35,8.38481,2716.32,1179.79
29,0,36,7.07397,2731.61,1177.65
30,0,37,3.94704,2769.14,1206.43
31,0,38,3.58502,2773.6,1199.15
32,0,39,3.56886,2773.81,1191.59
33,0,40,3.5007,2774.69,1184.28
34,0,41,2.60627,2786.62,1181.47
35,0,42,1.33434,2804,1184.01
36,0,43,0.60895,2814.16,1180.56
37,0,44,-0.182213,2825.5,1178.26
38,0,45,-1.44298,2843.99,1183.64
39,0,46,-2.41536,2858.57,1184.87
40,0,47,-3.46651,2874.69,1188.16
41,0,48,-4.415,2889.55,1190.37
42,0,49,-5.90963,2913.47,1206.39
43,0,50,-7.39828,2937.78,1223.54
44,0,51,-8.38116,2954.16,1228.3
45,0,52,-9.41122,2971.67,1234.97
46,0,53,-10.912,2997.69,1257.24
47,0,54,-12.4869,3025.51,1283.79
48,0,55,-12.8172,3031.45,1279.52
49,0,56,-12.9618,3034.11,1274.18
50,0,57,-11.607,3008.82,1297.15
51,0,58,-10.7012,2991.61,1304.99
52,0,59,-9.4426,2967.27,1326.62
53,0,60,-7.18937,2922.96,1409.67
54,0,61,-5.64929,2892.16,1445.93
55,0,62,-5.06879,2880.35,1446.38
56,0,63,-4.17603,2861.9,1456.22
57,0,64,-3.16294,2840.63,1471.52
58,0,65,-2.40994,2824.57,1478.03
59,0,66,-2.62922,2829.32,1473.57
60,0,67,-2.12559,2818.24,1474.14
61,0,68,-1.55751,2805.55,1476.84
62,0,69,-1.53467,2805.03,1471.55
63,0,70,-1.19383,2797.19,1469.56
64,0,71,-1.03907,2793.58,1465.13
65,0,72,-0.389053,2778.2,1473.02
66,0,73,0.0868419,2766.78,1475.26
67,0,74,0.57505,2754.9,1478.3
68,0,75,1.9971,2719.82,1542.8
69,0,76,4.24525,2663.62,1706.59
70,0,77,5.97018,2619.92,1797.55
71,0,78,7.37089,2583.97,1855.64
72,0,79,8.63545,2551.09,1902.66
73,0,80,8.48196,2555.13,1897.57
74,0,81,7.66371,2576.95,1915.55
75,0,82,7.45857,2582.49,1911.31
76,0,83,6.80432,2600.37,1922.06
77,0,84,6.35869,2612.7,1924.32
78,0,85,5.89342,2625.73,1927.71
79,0,86,5.18216,2645.88,1943.96
80,0,87,4.75796,2658.04,1946.45
81,0,88,4.75516,2658.12,1940.96
82,0,89,4.5029,2665.52,1938.63
83,0,90,4.25509,2672.87,1936.38
84,0,91,4.48294,2666.04,1933.82
85,0,92,4.86011,2654.6,1936.36
86,0,93,5.21044,2643.85,1938.13
