id,low,hi,m,q,cost
0,0,7,3.1875,5327.1,18.1658
1,0,8,5.20417,5322.39,22.3811
2,0,9,6.46515,5319.03,24.204
3,0,10,7.22273,5316.76,24.8128
4,0,11,7.78392,5314.89,25.1555
5,0,12,8.97253,5310.53,29.4866
6,0,13,8.88187,5310.89,28.9798
7,0,14,9.04714,5310.18,28.6341
8,0,15,9.085,5310,28.1859
9,0,16,9.06716,5310.09,27.7648
10,0,17,9.32276,5308.73,28.0883
11,0,18,9.54325,5307.48,28.3537
12,0,19,9.71398,5306.45,28.4533
13,0,20,9.75968,5306.16,28.1478
14,0,21,9.78972,5305.96,27.8427
15,0,22,9.81596,5305.78,27.5535
16,0,23,9.8645,5305.42,27.3362
17,0,24,9.91508,5305.04,27.1527
18,0,25,10,5304.36,27.1938
19,0,26,10.048,5303.96,27.0504
20,0,27,10.1547,5303.03,27.4344
21,0,28,10.3916,5300.9,30.4927
22,0,29,10.4564,5300.29,30.5002
23,0,30,10.5635,5299.26,31.0575
24,0,31,10.7119,5297.77,32.4902
25,0,32,10.7381,5297.5,32.2983
26,0,33,10.7998,5296.85,32.4117
27,0,34,10.8532,5296.26,32.4703
28,0,35,10.9141,5295.57,32.6624
29,0,36,10.9667,5294.95,32.7825
30,0,37,11.0097,5294.44,32.8165
31,0,38,10.9676,5294.96,32.8687
32,0,39,11.0035,5294.5,32.871
33,0,40,10.9336,5295.41,33.5273
34,0,41,10.9425,5295.29,33.3408
35,0,42,10.9365,5295.37,33.1526
36,0,43,10.9318,5295.44,32.9676
37,0,44,10.9068,5295.8,32.9377
38,0,45,10.8937,5295.99,32.8028
39,0,46,10.9147,5295.68,32.7546
40,0,47,10.9059,5295.81,32.6071
41,0,48,10.9453,5295.19,32.9612
42,0,49,10.9625,5294.92,32.9005
43,0,50,10.9807,5294.62,32.866
44,0,51,10.9812,5294.61,32.707
45,0,52,10.9588,5294.99,32.774
46,0,53,10.9488,5295.17,32.6678
47,0,54,10.9239,5295.61,32.8327
48,0,55,10.8982,5296.07,33.0387
49,0,56,10.828,5297.36,35.5874
50,0,57,10.7658,5298.52,37.5484
51,0,58,10.7194,5299.4,38.584
52,0,59,10.6533,5300.68,40.8992
53,0,60,10.6758,5300.24,41.0251
54,0,61,10.6781,5300.19,40.8619
55,0,62,10.675,5300.25,40.7051
56,0,63,10.6315,5301.15,41.8424
57,0,64,10.5979,5301.86,42.4794
58,0,65,10.5415,5303.06,44.6192
59,0,66,10.4647,5304.72,48.6511
60,0,67,10.3806,5306.57,53.326
61,0,68,10.2735,5308.97,60.5627
62,0,69,10.1636,5311.46,67.6512
63,0,70,10.0373,5314.36,76.4378
64,0,71,9.90602,5317.43,85.2919
65,0,72,9.75757,5320.94,95.9342
66,0,73,9.60028,5324.71,107.104
67,0,74,9.43972,5328.62,118.071
68,0,75,9.30525,5331.94,125.379
69,0,76,9.13828,5336.11,136.524
70,0,77,8.98462,5340,145.591
71,0,78,8.83044,5343.96,154.539
72,0,79,8.67547,5347.99,163.434
73,0,80,8.54392,5351.45,169.668
74,0,81,8.40859,5355.06,176.321
75,0,82,8.27428,5358.69,182.889
76,0,83,8.12961,5362.64,190.607
77,0,84,8.00926,5365.97,195.808
