benchmark,category,series_id,cost_name,changepoints,seg_index,low,high,seg_cost,total_cost,time_sec,jump,min_size,pen
M4,Other,Q23487,AIC,"[23, 33, 50, 72, 94, 103, 122]",1,0,23,76.32286118833275,599.1546854237574,0.005895416999919689,1,8,40.0
M4,Other,Q23487,AIC,"[23, 33, 50, 72, 94, 103, 122]",2,23,33,13.867209536672451,599.1546854237574,0.005895416999919689,1,8,40.0
M4,Other,Q23487,AIC,"[23, 33, 50, 72, 94, 103, 122]",3,33,50,54.77777205800234,599.1546854237574,0.005895416999919689,1,8,40.0
M4,Other,Q23487,AIC,"[23, 33, 50, 72, 94, 103, 122]",4,50,72,140.10182434013413,599.1546854237574,0.005895416999919689,1,8,40.0
M4,Other,Q23487,AIC,"[23, 33, 50, 72, 94, 103, 122]",5,72,94,141.60372962244193,599.1546854237574,0.005895416999919689,1,8,40.0
M4,Other,Q23487,AIC,"[23, 33, 50, 72, 94, 103, 122]",6,94,103,53.999690260815434,599.1546854237574,0.005895416999919689,1,8,40.0
M4,Other,Q23487,AIC,"[23, 33, 50, 72, 94, 103, 122]",7,103,122,118.48159841735827,599.1546854237574,0.005895416999919689,1,8,40.0
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",1,0,25,0.9699560656139938,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",2,25,34,0.6160295897021197,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",3,34,48,1.1994055491000697,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",4,48,57,1.9292705999956732,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",5,57,67,2.784415503656061,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",6,67,75,2.4457278715095185,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",7,75,94,5.445805397107758,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",8,94,103,5.360987972780427,25.41830773914058,0.0007435410007019527,1,8,0.05
M4,Other,Q23487,QRMSE,"[25, 34, 48, 57, 67, 75, 94, 103, 122]",9,103,122,4.666709189674959,25.41830773914058,0.0007435410007019527,1,8,0.05
